report,label,time_normalized_rounded,accounting_system-under-evaluation,ad_system-under-evaluation,cart_system-under-evaluation,checkout_system-under-evaluation,currency_system-under-evaluation,elasticsearch_system-under-evaluation,email_system-under-evaluation,flagd_system-under-evaluation,fraud-detection_system-under-evaluation,frontend_system-under-evaluation,frontend-proxy_system-under-evaluation,grafana_system-under-evaluation,image-provider_system-under-evaluation,jaeger-collector_system-under-evaluation,jaeger-query_system-under-evaluation,kafka_system-under-evaluation,otel-collector_system-under-evaluation,payment_system-under-evaluation,product-catalog_system-under-evaluation,prometheus_system-under-evaluation,quote_system-under-evaluation,recommendation_system-under-evaluation,shipping_system-under-evaluation,valkey-cart_system-under-evaluation
report_2025-07-17_01-45-27.yaml,5% Persistence,1980.0,1139557.0,144529527.0,360015103.0,143270.0,140.0,8167685.0,140.0,49731726.0,1563052.0,1833210895.0,2064155909.0,290268.0,140.0,865063474.0,469325.0,2620932.0,1761622846.0,259758.0,1173373940.0,2744437.0,140.0,188948190.0,140.0,29982358.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2010.0,1139557.0,146666453.0,365940279.0,147632.0,140.0,8280585.0,140.0,50570946.0,1598664.0,1862567564.0,2088692739.0,290268.0,140.0,880938241.0,476113.0,2716406.0,1784396776.0,267527.0,1201404593.0,2772328.0,140.0,191841445.0,140.0,30371993.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2040.0,1162909.0,149291697.0,372474761.0,148292.0,140.0,8402033.0,140.0,51180073.0,1610175.0,1891332411.0,2123145150.0,295140.0,140.0,895075375.0,482701.0,2741907.0,1813566347.0,267743.0,1221622192.0,2772328.0,140.0,194352895.0,140.0,30756482.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2070.0,1190750.0,151070044.0,376832478.0,152185.0,140.0,8548792.0,140.0,51900838.0,1645721.0,1922410154.0,2159923197.0,302796.0,140.0,895075375.0,487856.0,2799087.0,1832883529.0,275453.0,1242900841.0,2854028.0,140.0,197378042.0,140.0,31244968.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2100.0,1202892.0,153273380.0,381782194.0,152383.0,140.0,8657583.0,140.0,52667450.0,1658547.0,1946214789.0,2182758432.0,302796.0,140.0,921677996.0,496704.0,2828358.0,1859979729.0,275669.0,1242900841.0,2906524.0,140.0,200243846.0,140.0,31644801.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2130.0,1226408.0,155131242.0,381782194.0,156210.0,140.0,8742652.0,140.0,53501490.0,1694713.0,1972392935.0,2182758432.0,309756.0,140.0,929024334.0,503987.0,2878880.0,1896981115.0,283462.0,1263682379.0,2936094.0,140.0,202785844.0,140.0,32316362.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2160.0,1239095.0,157290131.0,393426226.0,156870.0,140.0,8878663.0,140.0,54196676.0,1708722.0,1972392935.0,2240420376.0,314628.0,140.0,943886855.0,511067.0,2909227.0,1919559561.0,291099.0,1292151581.0,2989331.0,140.0,206011487.0,140.0,32719097.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2190.0,1259912.0,159907336.0,398832019.0,160499.0,140.0,8878663.0,140.0,54907672.0,1741968.0,2037119069.0,2274985983.0,318804.0,140.0,959289125.0,517923.0,2954223.0,1951164505.0,291249.0,1315235544.0,3020358.0,140.0,206011487.0,140.0,33090328.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2220.0,1259912.0,159907336.0,404154025.0,161225.0,140.0,9046442.0,140.0,55636573.0,1754728.0,2064231868.0,2303288508.0,322914.0,140.0,970640906.0,525009.0,2984778.0,1976382066.0,291423.0,1332403763.0,3041332.0,140.0,208994255.0,140.0,33593259.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2250.0,1277633.0,163783327.0,409309905.0,164986.0,140.0,9181669.0,140.0,56253461.0,1754728.0,2081228502.0,2336751930.0,327786.0,140.0,981881309.0,525009.0,2984778.0,1976382066.0,299109.0,1350479849.0,3104533.0,140.0,213922778.0,140.0,34043954.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2280.0,1309950.0,166036339.0,414199574.0,164986.0,140.0,9399609.0,140.0,56968049.0,1798515.0,2110844516.0,2372277891.0,331266.0,140.0,997573977.0,539381.0,3058078.0,2031142310.0,299109.0,1350479849.0,3159010.0,140.0,216605498.0,140.0,34437881.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2310.0,1333696.0,168470940.0,414199574.0,169275.0,140.0,9399609.0,140.0,57673709.0,1837199.0,2139815010.0,2405695221.0,335442.0,140.0,1009004154.0,543973.0,3112081.0,2054109135.0,307035.0,1380099916.0,3185987.0,140.0,220202939.0,140.0,34945036.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2340.0,1345346.0,170341564.0,425760797.0,169539.0,140.0,9620453.0,140.0,58517469.0,1849827.0,2174399987.0,2435506475.0,339618.0,140.0,1020677430.0,551127.0,3147097.0,2080138545.0,307167.0,1380099916.0,3242415.0,140.0,220202939.0,140.0,35385198.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2370.0,1367116.0,172961472.0,431859706.0,169539.0,140.0,9752121.0,140.0,59257600.0,1883865.0,2196534071.0,2464474212.0,343794.0,140.0,1033145078.0,557977.0,3197725.0,2109469961.0,307167.0,1422964416.0,3269414.0,140.0,224692122.0,140.0,35880352.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2400.0,1367116.0,174651595.0,437294491.0,174075.0,140.0,9905358.0,140.0,60104139.0,1896097.0,2219847598.0,2500077807.0,349230.0,140.0,1050947879.0,565060.0,3221634.0,2137977185.0,315044.0,1439419883.0,3323751.0,140.0,227861957.0,140.0,36364546.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2430.0,1381168.0,177139410.0,442296142.0,177860.0,140.0,10024049.0,140.0,60104139.0,1929917.0,2254654310.0,2530254718.0,352710.0,140.0,1059074018.0,571782.0,3221634.0,2137977185.0,322904.0,1439419883.0,3350164.0,140.0,231063432.0,140.0,36794689.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2460.0,1409718.0,179041737.0,448112337.0,177860.0,140.0,10158822.0,140.0,61243613.0,1940679.0,2285157629.0,2555187671.0,356886.0,140.0,1078174681.0,571782.0,3306961.0,2181501432.0,323036.0,1473703731.0,3407409.0,140.0,233692496.0,140.0,37167451.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2490.0,1435079.0,181481724.0,453129997.0,178496.0,140.0,10290302.0,140.0,62138424.0,1940679.0,2312968291.0,2591396308.0,356886.0,140.0,1078174681.0,581196.0,3357320.0,2214292959.0,330805.0,1488645236.0,3440071.0,140.0,236229322.0,140.0,37653472.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2520.0,1446020.0,183957767.0,459175921.0,182637.0,140.0,10382381.0,140.0,62967607.0,1992387.0,2338277013.0,2624529356.0,369058.0,140.0,1103534385.0,592305.0,3389791.0,2242319848.0,330805.0,1509061765.0,3440071.0,140.0,239362596.0,140.0,37653472.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2550.0,1472385.0,185070820.0,464481150.0,186332.0,140.0,10529905.0,140.0,63345000.0,2027945.0,2369035386.0,2656365610.0,371908.0,140.0,1115797868.0,592305.0,3442974.0,2268859106.0,338748.0,1525851566.0,3522084.0,140.0,242644676.0,140.0,38525216.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2580.0,1472385.0,187474851.0,470078071.0,186992.0,140.0,10644542.0,140.0,64360137.0,2041492.0,2387170484.0,2656365610.0,377002.0,140.0,1129231743.0,606243.0,3474216.0,2296909464.0,338964.0,1545978387.0,3574668.0,140.0,242644676.0,140.0,38985918.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2610.0,1485511.0,189732934.0,475591411.0,190621.0,140.0,10769583.0,140.0,65127879.0,2076515.0,2416730101.0,2717741893.0,381178.0,140.0,1143126044.0,613095.0,3525834.0,2321287655.0,346674.0,1561716460.0,3602803.0,140.0,248119439.0,140.0,39562123.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2640.0,1513569.0,192584407.0,481232410.0,191083.0,140.0,10904410.0,140.0,65127879.0,2091202.0,2448634898.0,2748230359.0,383962.0,140.0,1157560975.0,620749.0,3551741.0,2321287655.0,346674.0,1561716460.0,3602803.0,140.0,251409371.0,140.0,39973310.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2670.0,1513569.0,192584407.0,481232410.0,191083.0,140.0,11023592.0,140.0,66576479.0,2091202.0,2476789730.0,2782668986.0,388834.0,140.0,1173421170.0,627037.0,3594774.0,2352356878.0,354600.0,1601867527.0,3689068.0,140.0,254332549.0,140.0,40368817.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2700.0,1552896.0,194817902.0,491906302.0,195504.0,140.0,11150564.0,140.0,67323604.0,2138985.0,2503260671.0,2811956472.0,393010.0,140.0,1189102416.0,634755.0,3634726.0,2403781364.0,354816.0,1617506333.0,3743901.0,140.0,257242264.0,140.0,40909262.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2730.0,1575375.0,199039221.0,491906302.0,199199.0,140.0,11285095.0,140.0,67973755.0,2168837.0,2530685449.0,2838340228.0,396424.0,140.0,1197321166.0,641609.0,3634726.0,2429722775.0,362526.0,1634530970.0,3771515.0,140.0,259061230.0,140.0,41342749.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2760.0,1585758.0,200874392.0,502832586.0,199793.0,140.0,11403941.0,140.0,68677190.0,2181861.0,2560814775.0,2870910441.0,400600.0,140.0,1211721236.0,646499.0,3708164.0,2456431590.0,362742.0,1654864221.0,3825241.0,140.0,262271485.0,140.0,41757451.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2790.0,1607612.0,203535144.0,502832586.0,203488.0,140.0,11526026.0,140.0,69263011.0,2218481.0,2594173044.0,2900061611.0,405406.0,140.0,1221900589.0,654983.0,3756143.0,2479335638.0,370581.0,1670192514.0,3853181.0,140.0,265298763.0,140.0,42159520.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2820.0,1621894.0,203535144.0,511734503.0,204082.0,140.0,11673593.0,140.0,70156042.0,2233828.0,2621621526.0,2931305301.0,409582.0,140.0,1236693929.0,662135.0,3791482.0,2506195550.0,370797.0,1670192514.0,3909285.0,140.0,267406400.0,140.0,42503587.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2850.0,1643881.0,206804820.0,519136100.0,207777.0,140.0,11673593.0,140.0,70156042.0,2265604.0,2639614933.0,2967584977.0,413758.0,140.0,1236693929.0,670417.0,3837815.0,2532349355.0,378500.0,1708015130.0,3937444.0,140.0,270644769.0,140.0,43044726.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2880.0,1657060.0,209757417.0,524870373.0,208437.0,140.0,11809690.0,140.0,71353841.0,2277577.0,2671530493.0,3002919043.0,417934.0,140.0,1261720488.0,674175.0,3837815.0,2560372824.0,386335.0,1727667126.0,3994209.0,140.0,273481882.0,140.0,43671275.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2910.0,1657060.0,211967551.0,530378902.0,212066.0,140.0,11997489.0,140.0,72078985.0,2312204.0,2699381905.0,3034208491.0,422110.0,140.0,1277182990.0,682088.0,3926507.0,2560372824.0,386485.0,1738507142.0,4021482.0,140.0,276549328.0,140.0,43671275.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2940.0,1686647.0,213818776.0,535393738.0,212726.0,140.0,12167148.0,140.0,72802321.0,2325751.0,2728734792.0,3064161354.0,426286.0,140.0,1290933211.0,690372.0,3957215.0,2606310710.0,386659.0,1758098761.0,4076185.0,140.0,279408383.0,140.0,44179456.0
report_2025-07-17_01-45-27.yaml,5% Persistence,2970.0,1710163.0,215941639.0,541380891.0,216355.0,140.0,12167148.0,140.0,72802321.0,2357395.0,2756695105.0,3090449336.0,430462.0,140.0,1303082786.0,697160.0,4002038.0,2638312743.0,394387.0,1780223092.0,4102866.0,140.0,282283406.0,140.0,44904666.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3000.0,1725429.0,218235608.0,546307956.0,216949.0,140.0,12421614.0,140.0,74147492.0,2372610.0,2784077385.0,3123926758.0,434638.0,140.0,1319477071.0,704312.0,4032538.0,2665006238.0,394519.0,1796997247.0,4154987.0,140.0,285179379.0,140.0,45495666.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3030.0,1747088.0,220502402.0,552323166.0,220644.0,140.0,12541370.0,140.0,75170673.0,2405704.0,2812995267.0,3153348441.0,438748.0,140.0,1330153596.0,712296.0,4082293.0,2689876813.0,402313.0,1812281055.0,4185650.0,140.0,288089141.0,140.0,45940439.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3060.0,1759956.0,220502402.0,558957778.0,221238.0,140.0,12541370.0,140.0,75870243.0,2420264.0,2830471394.0,3153348441.0,442924.0,140.0,1346523010.0,719948.0,4115508.0,2713099636.0,410173.0,1833698748.0,4208702.0,140.0,290717788.0,140.0,46354993.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3090.0,1780992.0,224776716.0,558957778.0,221238.0,140.0,12748384.0,140.0,76616286.0,2454627.0,2861876143.0,3192063970.0,442924.0,140.0,1358736110.0,725041.0,4170006.0,2743018308.0,410173.0,1855110507.0,4269635.0,140.0,293901972.0,140.0,46834753.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3120.0,1793626.0,226990046.0,564430423.0,225901.0,140.0,12870995.0,140.0,77229573.0,2454627.0,2897341190.0,3251983145.0,454466.0,140.0,1370827911.0,733903.0,4195151.0,2768182010.0,410455.0,1868576041.0,4269635.0,140.0,295677864.0,140.0,47291094.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3150.0,1793626.0,229885223.0,570038453.0,229356.0,140.0,13022832.0,140.0,78018545.0,2504337.0,2926312801.0,3280156782.0,458708.0,140.0,1383267915.0,733903.0,4237671.0,2798538305.0,418182.0,1868576041.0,4352230.0,140.0,299412106.0,140.0,47667248.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3180.0,1825681.0,229885223.0,575256184.0,230190.0,140.0,13151326.0,140.0,78820956.0,2512578.0,2953367134.0,3309638098.0,463802.0,140.0,1393999405.0,747936.0,4285339.0,2798538305.0,418290.0,1903210613.0,4404580.0,140.0,302524198.0,140.0,48144554.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3210.0,1846467.0,232079900.0,583098605.0,230190.0,140.0,13294339.0,140.0,79420868.0,2548741.0,2953367134.0,3346903962.0,467216.0,140.0,1411031053.0,755605.0,4326032.0,2847309382.0,425927.0,1921160848.0,4434762.0,140.0,305500435.0,140.0,48651193.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3240.0,1863643.0,234373733.0,583098605.0,234455.0,140.0,13372984.0,140.0,80278256.0,2564088.0,3000775819.0,3364931982.0,471392.0,140.0,1423610160.0,761839.0,4326032.0,2879956857.0,426101.0,1941747924.0,4490507.0,140.0,308409395.0,140.0,48946354.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3270.0,1882998.0,236526034.0,595640798.0,238018.0,140.0,13515846.0,140.0,80278256.0,2597047.0,3031790419.0,3398711612.0,475568.0,140.0,1423610160.0,766372.0,4403680.0,2896524895.0,433745.0,1941747924.0,4520313.0,140.0,310880098.0,140.0,49414330.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3300.0,1894431.0,240809154.0,601040778.0,238786.0,140.0,13642501.0,140.0,81442012.0,2606956.0,3067033146.0,3430256284.0,480510.0,140.0,1449238236.0,775803.0,4439518.0,2928313036.0,433919.0,1979343265.0,4574452.0,140.0,313520022.0,140.0,49414330.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3330.0,1920251.0,240809154.0,606053102.0,242547.0,140.0,13750185.0,140.0,82171153.0,2646439.0,3067033146.0,3457613025.0,484620.0,140.0,1462302651.0,783603.0,4490841.0,2928313036.0,433919.0,1997237890.0,4598867.0,140.0,313520022.0,140.0,50058864.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3360.0,1932393.0,244452936.0,611519237.0,243051.0,140.0,13879043.0,140.0,82999546.0,2654025.0,3096991075.0,3457613025.0,488034.0,140.0,1478163760.0,787571.0,4519711.0,2978299334.0,441737.0,2013725456.0,4657211.0,140.0,319246447.0,140.0,50704902.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3390.0,1952160.0,244452936.0,617065292.0,246944.0,140.0,14002579.0,140.0,83649329.0,2692181.0,3125167397.0,3533920657.0,491514.0,140.0,1490186399.0,795006.0,4519711.0,2978299334.0,449506.0,2030150092.0,4686265.0,140.0,321952738.0,140.0,51309391.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3420.0,1967262.0,247393210.0,617065292.0,247382.0,140.0,14002579.0,140.0,84480687.0,2702943.0,3176836297.0,3559683557.0,496386.0,140.0,1505953578.0,802107.0,4579304.0,3038163118.0,449746.0,2049034435.0,4739058.0,140.0,325110651.0,140.0,51852511.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3450.0,1986072.0,251456657.0,627887555.0,251011.0,210.0,14242503.0,140.0,85346982.0,2739304.0,3194870528.0,3589932227.0,500562.0,210.0,1514346244.0,802107.0,4645314.0,3062615281.0,457491.0,2069866863.0,4739058.0,140.0,327597994.0,140.0,52104190.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3480.0,1997722.0,253627693.0,633963274.0,251755.0,210.0,14369869.0,140.0,86089122.0,2752785.0,3226240597.0,3618835619.0,504738.0,210.0,1529721155.0,811606.0,4678671.0,3094870049.0,457707.0,2088527569.0,4820728.0,140.0,331214611.0,140.0,52599406.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3510.0,1997722.0,255909299.0,638960645.0,255384.0,210.0,14505477.0,140.0,86831705.0,2752785.0,3258636590.0,3654718662.0,508914.0,210.0,1529721155.0,818407.0,4731287.0,3118977337.0,457707.0,2099227822.0,4820728.0,140.0,331214611.0,140.0,52599406.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3540.0,2030814.0,255909299.0,638960645.0,256128.0,210.0,14627068.0,140.0,86831705.0,2796468.0,3283480285.0,3689233026.0,513786.0,210.0,1554404402.0,828841.0,4751608.0,3146721383.0,465483.0,2117281852.0,4870263.0,140.0,335957105.0,140.0,53639401.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3570.0,2054494.0,258356767.0,650331145.0,259827.0,210.0,14627068.0,140.0,88171146.0,2832735.0,3312165907.0,3689233026.0,517962.0,210.0,1554404402.0,828841.0,4804195.0,3146721383.0,473343.0,2138442764.0,4870263.0,140.0,339305813.0,140.0,54035773.0
report_2025-07-17_01-45-27.yaml,5% Persistence,3600.0,2069038.0,262075164.0,656312693.0,260637.0,210.0,14875400.0,140.0,88842063.0,2846635.0,3342324789.0,3722762683.0,521442.0,210.0,1581261488.0,843943.0,4838796.0,3189178611.0,473559.0,2158977311.0,4953173.0,140.0,342186719.0,140.0,54504280.0
report_2025-07-17_03-00-32.yaml,10% Persistence,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
report_2025-07-17_03-00-32.yaml,10% Persistence,30.0,9740.0,2235842.0,7252881.0,462.0,70.0,161444.0,0.0,603778.0,8114.0,25491014.0,31806852.0,3480.0,70.0,24882192.0,7132.0,22441.0,31204457.0,132.0,20484270.0,40032.0,0.0,1806037.0,0.0,571632.0
report_2025-07-17_03-00-32.yaml,10% Persistence,60.0,31399.0,4736299.0,10721337.0,3895.0,70.0,318237.0,0.0,1384070.0,49044.0,52268687.0,63459430.0,6264.0,70.0,50478778.0,13530.0,70282.0,63627929.0,7811.0,38683717.0,82067.0,70.0,4758412.0,70.0,976639.0
report_2025-07-17_03-00-32.yaml,10% Persistence,90.0,44906.0,6904910.0,16245380.0,4357.0,70.0,483844.0,70.0,1896775.0,56564.0,84959537.0,105853783.0,10510.0,70.0,75170890.0,20793.0,103792.0,86869083.0,8027.0,58115376.0,122364.0,70.0,7629356.0,70.0,1474989.0
report_2025-07-17_03-00-32.yaml,10% Persistence,120.0,68193.0,9562359.0,21893372.0,8949.0,70.0,619126.0,70.0,2892745.0,96379.0,108056622.0,126498642.0,19136.0,70.0,106959468.0,28261.0,153079.0,110143765.0,15622.0,69937027.0,164988.0,70.0,10663993.0,70.0,1819374.0
report_2025-07-17_03-00-32.yaml,10% Persistence,150.0,82573.0,11719201.0,26669019.0,9675.0,70.0,808132.0,70.0,3387625.0,109690.0,134031367.0,163559972.0,23312.0,70.0,123837270.0,35477.0,191273.0,143053317.0,15862.0,88900336.0,208195.0,70.0,13808226.0,70.0,2358074.0
report_2025-07-17_03-00-32.yaml,10% Persistence,180.0,104560.0,13483889.0,34509622.0,13700.0,70.0,967427.0,70.0,4214161.0,144201.0,165847290.0,187962632.0,27554.0,70.0,151241444.0,42394.0,233117.0,157327172.0,23631.0,111964892.0,246744.0,70.0,16752121.0,70.0,2855701.0
report_2025-07-17_03-00-32.yaml,10% Persistence,210.0,116866.0,15644651.0,37632714.0,14228.0,70.0,1059333.0,70.0,4980704.0,157903.0,190011395.0,225802318.0,30560.0,70.0,177066772.0,52068.0,275581.0,190908770.0,23847.0,131751022.0,274814.0,70.0,19674441.0,70.0,3094996.0
report_2025-07-17_03-00-32.yaml,10% Persistence,240.0,134377.0,18200983.0,45597367.0,17857.0,70.0,1294590.0,70.0,5707790.0,195249.0,213703230.0,242380092.0,35432.0,70.0,200620792.0,56658.0,319505.0,217797581.0,31508.0,149162826.0,332638.0,70.0,22572096.0,70.0,3535545.0
report_2025-07-17_03-00-32.yaml,10% Persistence,270.0,146519.0,20380680.0,50446523.0,18517.0,70.0,1457033.0,70.0,6567648.0,201959.0,241699107.0,278749373.0,40304.0,70.0,226846416.0,64006.0,352180.0,236326650.0,31724.0,170441744.0,371082.0,70.0,25540090.0,70.0,4207672.0
report_2025-07-17_03-00-32.yaml,10% Persistence,300.0,170580.0,22330797.0,54697394.0,22153.0,70.0,1634285.0,70.0,7410851.0,241849.0,276195496.0,313624879.0,44480.0,70.0,257351964.0,70990.0,402655.0,278865390.0,39319.0,180746088.0,414134.0,70.0,28395202.0,70.0,4484192.0
report_2025-07-17_03-00-32.yaml,10% Persistence,330.0,185452.0,24436863.0,61882547.0,22813.0,70.0,1774071.0,70.0,7865532.0,253205.0,304903536.0,347567289.0,47264.0,70.0,286915808.0,78276.0,439015.0,304854461.0,39535.0,202042673.0,454044.0,70.0,31302054.0,70.0,4904173.0
report_2025-07-17_03-00-32.yaml,10% Persistence,360.0,207222.0,26337454.0,64892761.0,26376.0,70.0,1922567.0,70.0,8606722.0,289503.0,332940582.0,376305529.0,52832.0,70.0,308852090.0,82930.0,492940.0,331377804.0,47130.0,218441373.0,496074.0,70.0,34214998.0,70.0,5471976.0
report_2025-07-17_03-00-32.yaml,10% Persistence,390.0,219364.0,28927804.0,71975928.0,26904.0,70.0,2047771.0,70.0,9580824.0,301933.0,355012469.0,413859857.0,57704.0,70.0,339899883.0,94805.0,527099.0,357146476.0,47346.0,234530232.0,538228.0,70.0,37064809.0,70.0,5761264.0
report_2025-07-17_03-00-32.yaml,10% Persistence,420.0,243194.0,31125730.0,77380281.0,30797.0,70.0,2277789.0,70.0,9971863.0,336277.0,383032122.0,432813528.0,61184.0,70.0,360920632.0,98131.0,559856.0,383745380.0,54941.0,252225629.0,546381.0,70.0,38914834.0,70.0,6316304.0
report_2025-07-17_03-00-32.yaml,10% Persistence,450.0,253249.0,33304680.0,83305794.0,31391.0,70.0,2408059.0,70.0,11065987.0,350045.0,415048747.0,471493004.0,63968.0,70.0,386346107.0,106486.0,596954.0,413132758.0,55227.0,272018878.0,620611.0,70.0,42598283.0,70.0,6800574.0
report_2025-07-17_03-00-32.yaml,10% Persistence,480.0,272453.0,34877515.0,88645648.0,35152.0,70.0,2536117.0,70.0,11696575.0,382877.0,443436627.0,500509281.0,68144.0,140.0,414098015.0,113534.0,643617.0,431538063.0,62888.0,292008204.0,663060.0,70.0,44287746.0,70.0,7287103.0
report_2025-07-17_03-00-32.yaml,10% Persistence,510.0,284337.0,38647501.0,93877263.0,35948.0,140.0,2715271.0,70.0,12435049.0,397036.0,469613099.0,534955758.0,73712.0,140.0,439309390.0,123014.0,677568.0,467640726.0,63104.0,303896568.0,706914.0,70.0,47221663.0,70.0,7668800.0
report_2025-07-17_03-00-32.yaml,10% Persistence,540.0,308181.0,40579797.0,99588116.0,39709.0,140.0,2917424.0,70.0,13156373.0,430942.0,491702993.0,564119864.0,76496.0,140.0,465707790.0,127038.0,725679.0,492938921.0,70814.0,321973577.0,747352.0,70.0,51295851.0,70.0,8122082.0
report_2025-07-17_03-00-32.yaml,10% Persistence,570.0,323598.0,42448636.0,105441441.0,40171.0,140.0,3088663.0,70.0,13791676.0,444555.0,520913003.0,597505139.0,80672.0,140.0,497853478.0,132624.0,762761.0,517002273.0,70946.0,341727325.0,789256.0,70.0,54135302.0,140.0,8509939.0
report_2025-07-17_03-00-32.yaml,10% Persistence,600.0,345204.0,44654110.0,108235274.0,43807.0,140.0,3176325.0,70.0,14562204.0,478065.0,553288285.0,627020962.0,86174.0,140.0,522508942.0,141808.0,809469.0,541865539.0,78740.0,362910113.0,832317.0,140.0,57049262.0,140.0,9043933.0
report_2025-07-17_03-00-32.yaml,10% Persistence,630.0,356690.0,47119714.0,116326598.0,44467.0,140.0,3377204.0,70.0,15388887.0,484643.0,570107871.0,657615217.0,90420.0,140.0,551358725.0,150848.0,840696.0,569065541.0,78914.0,379059818.0,870768.0,140.0,59286557.0,140.0,9599123.0
report_2025-07-17_03-00-32.yaml,10% Persistence,660.0,380928.0,48908337.0,120238564.0,48103.0,140.0,3567529.0,140.0,16093312.0,522911.0,601230029.0,684633761.0,94596.0,140.0,572599286.0,158132.0,900120.0,597827923.0,86534.0,404430883.0,916133.0,140.0,62171325.0,140.0,9865892.0
report_2025-07-17_03-00-32.yaml,10% Persistence,690.0,387872.0,51383134.0,127355046.0,48763.0,140.0,3666170.0,140.0,16869161.0,536745.0,632672970.0,718018976.0,99468.0,140.0,602069823.0,162722.0,924483.0,621192032.0,86816.0,413493628.0,955135.0,140.0,65694432.0,140.0,10359556.0
report_2025-07-17_03-00-32.yaml,10% Persistence,720.0,410831.0,53137313.0,132765272.0,52484.0,140.0,3824424.0,140.0,17352590.0,571504.0,657504463.0,746604271.0,106702.0,140.0,627479053.0,168006.0,979137.0,654010593.0,94526.0,440213692.0,964021.0,140.0,68233139.0,140.0,10825997.0
report_2025-07-17_03-00-32.yaml,10% Persistence,750.0,426576.0,54976126.0,137357892.0,53078.0,140.0,4070869.0,140.0,18208966.0,584919.0,697952232.0,779100942.0,110248.0,140.0,648835310.0,176853.0,1007878.0,670324720.0,94742.0,459823332.0,1022653.0,140.0,70449574.0,140.0,11285844.0
report_2025-07-17_03-00-32.yaml,10% Persistence,780.0,447526.0,57251557.0,141890778.0,56773.0,140.0,4171931.0,140.0,18813166.0,620295.0,725017005.0,813677284.0,114490.0,140.0,676430017.0,184403.0,1063240.0,700891976.0,102377.0,470699428.0,1047162.0,140.0,73507918.0,140.0,11798932.0
report_2025-07-17_03-00-32.yaml,10% Persistence,810.0,461906.0,60063024.0,146645755.0,57475.0,140.0,4377098.0,140.0,19800648.0,633314.0,749273678.0,849441076.0,119584.0,140.0,712179299.0,193947.0,1086965.0,732736325.0,102551.0,494147915.0,1103506.0,140.0,76647946.0,140.0,12296489.0
report_2025-07-17_03-00-32.yaml,10% Persistence,840.0,484779.0,62123048.0,152768220.0,61062.0,140.0,4537975.0,140.0,20437682.0,665486.0,777455766.0,881761342.0,121672.0,140.0,737264759.0,199803.0,1141444.0,756926090.0,110296.0,509172020.0,1159799.0,140.0,79929247.0,140.0,12736344.0
