report,label,time_normalized_rounded,accounting_system-under-evaluation,ad_system-under-evaluation,currency_system-under-evaluation,elasticsearch_system-under-evaluation,email_system-under-evaluation,flagd_system-under-evaluation,fraud-detection_system-under-evaluation,frontend_system-under-evaluation,frontend-proxy_system-under-evaluation,grafana_system-under-evaluation,image-provider_system-under-evaluation,kafka_system-under-evaluation,opensearch_system-under-evaluation,opentelemetry-collector_system-under-evaluation,payment_system-under-evaluation,prometheus_system-under-evaluation,quote_system-under-evaluation,recommendation_system-under-evaluation,valkey-cart_system-under-evaluation
report_2025-07-17_04-15-12.yaml,50% Persistence,3570.0,0.0,20631552.0,,65339015168.0,0.0,0.0,19202048.0,0.0,0.0,466944.0,0.0,97513472.0,10741911552.0,,0.0,91160576.0,,0.0,172032.0
report_2025-07-17_04-15-12.yaml,50% Persistence,3600.0,0.0,20889600.0,,66077245440.0,0.0,0.0,19369984.0,0.0,0.0,466944.0,0.0,98148352.0,10829807616.0,,0.0,91385856.0,,0.0,172032.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,30.0,0.0,221184.0,0.0,18972672.0,0.0,0.0,172032.0,0.0,0.0,0.0,0.0,983040.0,80310272.0,0.0,0.0,794624.0,0.0,0.0,0.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,60.0,0.0,401408.0,0.0,28868608.0,0.0,0.0,368640.0,0.0,0.0,0.0,0.0,1822720.0,124502016.0,0.0,0.0,794624.0,0.0,0.0,0.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,90.0,0.0,552960.0,0.0,52097024.0,0.0,0.0,495616.0,0.0,0.0,0.0,0.0,2666496.0,172052480.0,0.0,0.0,2084864.0,0.0,0.0,0.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,120.0,0.0,753664.0,0.0,66101248.0,0.0,0.0,733184.0,0.0,0.0,114688.0,0.0,3657728.0,237174784.0,0.0,0.0,2441216.0,0.0,0.0,8192.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,150.0,0.0,966656.0,0.0,79466496.0,0.0,0.0,860160.0,0.0,0.0,114688.0,0.0,4431872.0,278728704.0,0.0,0.0,3723264.0,0.0,0.0,8192.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,180.0,0.0,1142784.0,0.0,95248384.0,0.0,0.0,1097728.0,0.0,0.0,114688.0,0.0,5423104.0,354582528.0,0.0,0.0,5013504.0,0.0,0.0,8192.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,210.0,0.0,1310720.0,0.0,115335168.0,0.0,0.0,1286144.0,0.0,0.0,114688.0,0.0,6254592.0,407797760.0,0.0,0.0,5013504.0,0.0,0.0,8192.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,240.0,0.0,1507328.0,0.0,130273280.0,0.0,0.0,1441792.0,0.0,0.0,114688.0,0.0,7204864.0,448884736.0,0.0,0.0,6287360.0,0.0,0.0,8192.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,270.0,0.0,1687552.0,0.0,145268736.0,0.0,0.0,1622016.0,0.0,0.0,114688.0,0.0,8101888.0,538320896.0,0.0,0.0,6651904.0,0.0,0.0,12288.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,300.0,0.0,1859584.0,0.0,179064832.0,0.0,0.0,1732608.0,0.0,0.0,114688.0,0.0,8986624.0,600993792.0,0.0,0.0,7618560.0,0.0,0.0,16384.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,330.0,0.0,2056192.0,0.0,209571840.0,0.0,0.0,1921024.0,0.0,0.0,114688.0,0.0,9859072.0,669474816.0,0.0,0.0,8290304.0,0.0,0.0,16384.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,360.0,0.0,2260992.0,0.0,224317440.0,0.0,0.0,2125824.0,0.0,0.0,114688.0,0.0,10743808.0,744341504.0,0.0,0.0,9256960.0,0.0,0.0,16384.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,390.0,0.0,2457600.0,0.0,264114176.0,0.0,0.0,2228224.0,0.0,0.0,114688.0,0.0,11677696.0,794492928.0,0.0,0.0,9928704.0,0.0,0.0,16384.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,420.0,0.0,2654208.0,0.0,276643840.0,0.0,0.0,2433024.0,0.0,0.0,262144.0,0.0,12414976.0,836734976.0,0.0,0.0,11485184.0,0.0,0.0,16384.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,450.0,0.0,2818048.0,0.0,296095744.0,0.0,0.0,2584576.0,0.0,0.0,262144.0,0.0,13258752.0,913977344.0,0.0,0.0,11575296.0,0.0,0.0,24576.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,480.0,0.0,2969600.0,0.0,311660544.0,0.0,0.0,2760704.0,0.0,0.0,262144.0,0.0,14307328.0,975810560.0,0.0,0.0,13123584.0,0.0,0.0,24576.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,510.0,0.0,3129344.0,0.0,331464704.0,0.0,0.0,2969600.0,0.0,0.0,262144.0,0.0,14987264.0,1058676736.0,0.0,0.0,13221888.0,0.0,0.0,24576.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,540.0,0.0,3305472.0,0.0,348065792.0,0.0,0.0,3117056.0,0.0,0.0,262144.0,0.0,16023552.0,1099259904.0,0.0,0.0,14770176.0,0.0,0.0,24576.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,570.0,0.0,3514368.0,0.0,364265472.0,0.0,0.0,3276800.0,0.0,0.0,262144.0,0.0,16936960.0,1139671040.0,0.0,0.0,15130624.0,0.0,0.0,24576.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,600.0,0.0,3661824.0,0.0,379232256.0,0.0,0.0,3457024.0,0.0,0.0,262144.0,0.0,17637376.0,1224404992.0,0.0,0.0,15962112.0,0.0,0.0,24576.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,630.0,0.0,3809280.0,0.0,397729792.0,0.0,0.0,3653632.0,0.0,0.0,262144.0,0.0,18726912.0,1264730112.0,0.0,0.0,16789504.0,0.0,0.0,32768.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,660.0,0.0,4046848.0,0.0,412811264.0,0.0,0.0,3801088.0,0.0,0.0,262144.0,0.0,19501056.0,1350909952.0,0.0,0.0,17145856.0,0.0,0.0,32768.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,690.0,0.0,4194304.0,0.0,434847744.0,0.0,0.0,3948544.0,0.0,0.0,282624.0,0.0,20156416.0,1385455616.0,0.0,0.0,18530304.0,0.0,0.0,32768.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,720.0,0.0,4407296.0,0.0,450056192.0,0.0,0.0,4161536.0,0.0,0.0,303104.0,0.0,20844544.0,1481199616.0,0.0,0.0,19705856.0,0.0,0.0,32768.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,750.0,0.0,4538368.0,0.0,467116032.0,0.0,0.0,4280320.0,0.0,0.0,303104.0,0.0,21544960.0,1529999360.0,0.0,0.0,20529152.0,0.0,0.0,32768.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,780.0,0.0,4743168.0,0.0,481857536.0,0.0,0.0,4431872.0,0.0,0.0,303104.0,0.0,22577152.0,1854066688.0,0.0,0.0,21417984.0,0.0,0.0,32768.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,810.0,0.0,4907008.0,0.0,498106368.0,0.0,0.0,4685824.0,0.0,0.0,303104.0,0.0,23134208.0,1946968064.0,0.0,0.0,21823488.0,0.0,0.0,40960.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,840.0,0.0,5054464.0,0.0,526331904.0,0.0,0.0,4804608.0,0.0,0.0,303104.0,0.0,23953408.0,1995153408.0,0.0,0.0,23134208.0,0.0,0.0,40960.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,870.0,0.0,5292032.0,0.0,558510080.0,0.0,0.0,4964352.0,0.0,0.0,303104.0,0.0,24547328.0,2078744576.0,0.0,0.0,23859200.0,0.0,0.0,40960.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,900.0,0.0,5455872.0,0.0,578076672.0,0.0,0.0,5136384.0,0.0,0.0,303104.0,0.0,25231360.0,2128920576.0,0.0,0.0,24838144.0,0.0,0.0,40960.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,930.0,0.0,5578752.0,0.0,605839360.0,0.0,0.0,5341184.0,0.0,0.0,303104.0,0.0,26095616.0,2198786048.0,0.0,0.0,25686016.0,0.0,0.0,40960.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,960.0,0.0,5795840.0,0.0,621006848.0,0.0,0.0,5459968.0,0.0,0.0,303104.0,0.0,27045888.0,2250506240.0,0.0,0.0,26509312.0,0.0,0.0,49152.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,990.0,0.0,5988352.0,0.0,634707968.0,0.0,0.0,5623808.0,0.0,0.0,303104.0,0.0,27807744.0,2308444160.0,0.0,0.0,26935296.0,0.0,0.0,49152.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1020.0,0.0,6111232.0,0.0,653123584.0,0.0,0.0,5779456.0,0.0,0.0,303104.0,0.0,28315648.0,2362228736.0,0.0,0.0,28217344.0,0.0,0.0,49152.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1050.0,0.0,6324224.0,0.0,666562560.0,0.0,0.0,5955584.0,0.0,0.0,303104.0,0.0,29347840.0,2416906240.0,0.0,0.0,28639232.0,0.0,0.0,49152.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1080.0,0.0,6520832.0,0.0,688459776.0,0.0,0.0,6090752.0,0.0,0.0,303104.0,0.0,30044160.0,2491023360.0,0.0,0.0,29945856.0,0.0,0.0,49152.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1110.0,0.0,6701056.0,0.0,705155072.0,0.0,0.0,6238208.0,0.0,0.0,303104.0,0.0,30703616.0,2539237376.0,0.0,0.0,30646272.0,0.0,0.0,49152.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1140.0,0.0,6873088.0,0.0,723185664.0,0.0,0.0,6397952.0,0.0,0.0,303104.0,0.0,31801344.0,2626990080.0,0.0,0.0,31633408.0,0.0,0.0,57344.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1170.0,0.0,7012352.0,0.0,735997952.0,0.0,0.0,6586368.0,0.0,0.0,303104.0,0.0,32407552.0,2657349632.0,0.0,0.0,32374784.0,0.0,0.0,57344.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1200.0,0.0,7143424.0,0.0,755023872.0,0.0,0.0,6717440.0,0.0,0.0,303104.0,0.0,33492992.0,2741833728.0,0.0,0.0,33349632.0,0.0,0.0,57344.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1230.0,0.0,7286784.0,0.0,771788800.0,0.0,0.0,6885376.0,0.0,0.0,303104.0,0.0,34230272.0,2788597760.0,0.0,0.0,33890304.0,0.0,0.0,57344.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1260.0,0.0,7528448.0,0.0,789581824.0,0.0,0.0,7036928.0,0.0,0.0,303104.0,0.0,35295232.0,2875846656.0,0.0,0.0,35065856.0,0.0,0.0,57344.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1290.0,0.0,7716864.0,0.0,803651584.0,0.0,0.0,7213056.0,0.0,0.0,303104.0,0.0,36204544.0,2925445120.0,0.0,0.0,35508224.0,0.0,0.0,65536.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1320.0,0.0,7872512.0,0.0,827428864.0,0.0,0.0,7340032.0,0.0,0.0,344064.0,0.0,36786176.0,2965651456.0,0.0,0.0,36773888.0,0.0,0.0,65536.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1350.0,0.0,8048640.0,0.0,847671296.0,0.0,0.0,7483392.0,0.0,0.0,344064.0,0.0,37748736.0,3337728000.0,0.0,0.0,37527552.0,0.0,0.0,65536.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1380.0,0.0,8200192.0,0.0,862400512.0,0.0,0.0,7684096.0,0.0,0.0,344064.0,0.0,38752256.0,3409530880.0,0.0,0.0,37806080.0,0.0,0.0,65536.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1410.0,0.0,8388608.0,0.0,927768576.0,0.0,0.0,7819264.0,0.0,0.0,344064.0,0.0,39571456.0,3485065216.0,0.0,0.0,38494208.0,0.0,0.0,65536.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1440.0,0.0,8577024.0,0.0,946712576.0,0.0,0.0,8036352.0,0.0,0.0,344064.0,0.0,40353792.0,3532120064.0,0.0,0.0,40050688.0,0.0,0.0,65536.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1470.0,0.0,8724480.0,0.0,989888512.0,0.0,0.0,8187904.0,0.0,0.0,344064.0,0.0,41291776.0,3612942336.0,0.0,0.0,40148992.0,0.0,0.0,73728.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1500.0,0.0,8921088.0,0.0,1007362048.0,0.0,0.0,8343552.0,0.0,0.0,344064.0,0.0,42213376.0,3663142912.0,0.0,0.0,41734144.0,0.0,0.0,73728.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1530.0,0.0,9064448.0,0.0,1029406720.0,0.0,0.0,8515584.0,0.0,0.0,344064.0,0.0,42938368.0,3712471040.0,0.0,0.0,42164224.0,0.0,0.0,73728.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1560.0,0.0,9289728.0,0.0,1042530304.0,0.0,0.0,8675328.0,0.0,0.0,344064.0,0.0,43831296.0,3782729728.0,0.0,0.0,42778624.0,0.0,0.0,73728.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1590.0,0.0,9388032.0,0.0,1061191680.0,0.0,0.0,8835072.0,0.0,0.0,344064.0,0.0,44646400.0,3850838016.0,0.0,0.0,43458560.0,0.0,0.0,73728.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1620.0,0.0,9568256.0,0.0,1079603200.0,0.0,0.0,8978432.0,0.0,0.0,344064.0,0.0,45510656.0,3902373888.0,0.0,0.0,45015040.0,0.0,0.0,77824.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1650.0,0.0,9789440.0,0.0,1090551808.0,0.0,0.0,9183232.0,0.0,0.0,344064.0,0.0,46309376.0,3966685184.0,0.0,0.0,45105152.0,0.0,0.0,81920.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1680.0,0.0,9953280.0,0.0,1108504576.0,0.0,0.0,9363456.0,0.0,0.0,344064.0,0.0,47247360.0,4020039680.0,0.0,0.0,46669824.0,0.0,0.0,81920.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1710.0,0.0,10141696.0,0.0,1127419904.0,0.0,0.0,9535488.0,0.0,0.0,344064.0,0.0,48263168.0,4088868864.0,0.0,0.0,47112192.0,0.0,0.0,81920.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1740.0,0.0,10293248.0,0.0,1140703232.0,0.0,0.0,9715712.0,0.0,0.0,344064.0,0.0,48926720.0,4166496256.0,0.0,0.0,48398336.0,0.0,0.0,81920.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1770.0,0.0,10465280.0,0.0,1161383936.0,0.0,0.0,9842688.0,0.0,0.0,344064.0,0.0,49823744.0,4208185344.0,0.0,0.0,48820224.0,0.0,0.0,81920.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1800.0,0.0,10686464.0,0.0,1177694208.0,0.0,0.0,9953280.0,0.0,0.0,344064.0,0.0,50745344.0,4260999168.0,0.0,0.0,58474496.0,0.0,0.0,90112.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1830.0,0.0,10838016.0,0.0,1197383680.0,0.0,0.0,10137600.0,0.0,0.0,344064.0,0.0,51466240.0,4348493824.0,0.0,0.0,58892288.0,0.0,0.0,90112.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1860.0,0.0,10993664.0,0.0,1215049728.0,0.0,0.0,10317824.0,0.0,0.0,344064.0,0.0,52371456.0,4430684160.0,0.0,0.0,60137472.0,0.0,0.0,90112.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1890.0,0.0,11165696.0,0.0,1230856192.0,0.0,0.0,10485760.0,0.0,0.0,364544.0,0.0,53256192.0,4463669248.0,0.0,0.0,60235776.0,0.0,0.0,90112.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1920.0,0.0,11362304.0,0.0,1249320960.0,0.0,0.0,10625024.0,0.0,0.0,385024.0,0.0,53846016.0,4508086272.0,0.0,0.0,61009920.0,0.0,0.0,90112.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1950.0,0.0,11616256.0,0.0,1299628032.0,0.0,0.0,10825728.0,0.0,0.0,385024.0,0.0,54550528.0,4596846592.0,0.0,0.0,61882368.0,0.0,0.0,94208.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,1980.0,0.0,11751424.0,0.0,1317789696.0,0.0,0.0,10973184.0,0.0,0.0,385024.0,0.0,55263232.0,4640829440.0,0.0,0.0,62656512.0,0.0,0.0,98304.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2010.0,0.0,11862016.0,0.0,1361018880.0,0.0,0.0,11116544.0,0.0,0.0,385024.0,0.0,55930880.0,5030154240.0,0.0,0.0,63778816.0,0.0,0.0,98304.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2040.0,0.0,12115968.0,0.0,1380749312.0,0.0,0.0,11337728.0,0.0,0.0,385024.0,0.0,56655872.0,5070024704.0,0.0,0.0,64430080.0,0.0,0.0,98304.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2070.0,0.0,12271616.0,0.0,1395802112.0,0.0,0.0,11513856.0,0.0,0.0,385024.0,0.0,57417728.0,5153386496.0,0.0,0.0,65433600.0,0.0,0.0,98304.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2100.0,0.0,12427264.0,0.0,1413320704.0,0.0,0.0,11628544.0,0.0,0.0,385024.0,0.0,58032128.0,5209534464.0,0.0,0.0,66715648.0,0.0,0.0,98304.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2130.0,0.0,12607488.0,0.0,1429327872.0,0.0,0.0,11845632.0,0.0,0.0,385024.0,0.0,58814464.0,5249937408.0,0.0,0.0,67072000.0,0.0,0.0,106496.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2160.0,0.0,12787712.0,0.0,1449140224.0,0.0,0.0,12017664.0,0.0,0.0,385024.0,0.0,59400192.0,5332934656.0,0.0,0.0,68370432.0,0.0,0.0,106496.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2190.0,0.0,12967936.0,0.0,1459761152.0,0.0,0.0,12173312.0,0.0,0.0,385024.0,0.0,60063744.0,5387587584.0,0.0,0.0,69074944.0,0.0,0.0,106496.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2220.0,0.0,13119488.0,0.0,1478725632.0,0.0,0.0,12357632.0,0.0,0.0,385024.0,0.0,60801024.0,5470130176.0,0.0,0.0,69554176.0,0.0,0.0,106496.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2250.0,0.0,13316096.0,0.0,1492328448.0,0.0,0.0,12492800.0,0.0,0.0,385024.0,0.0,61390848.0,5515513856.0,0.0,0.0,70377472.0,0.0,0.0,106496.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2280.0,0.0,13459456.0,0.0,1512460288.0,0.0,0.0,12656640.0,0.0,0.0,385024.0,0.0,62124032.0,5565472768.0,0.0,0.0,71196672.0,0.0,0.0,106496.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2310.0,0.0,13656064.0,0.0,1530191872.0,0.0,0.0,12849152.0,0.0,0.0,385024.0,0.0,62885888.0,5638746112.0,0.0,0.0,72376320.0,0.0,0.0,114688.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2340.0,0.0,13819904.0,0.0,1550999552.0,0.0,0.0,13000704.0,0.0,0.0,385024.0,0.0,63455232.0,5686427648.0,0.0,0.0,73334784.0,0.0,0.0,114688.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2370.0,0.0,13971456.0,0.0,1566154752.0,0.0,0.0,13148160.0,0.0,0.0,385024.0,0.0,64184320.0,5761761280.0,0.0,0.0,73732096.0,0.0,0.0,114688.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2400.0,0.0,14139392.0,0.0,1585041408.0,0.0,0.0,13324288.0,0.0,0.0,385024.0,0.0,64909312.0,5810053120.0,0.0,0.0,74964992.0,0.0,0.0,114688.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2430.0,0.0,14311424.0,0.0,1599328256.0,0.0,0.0,13475840.0,0.0,0.0,385024.0,0.0,65748992.0,5885452288.0,0.0,0.0,75055104.0,0.0,0.0,114688.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2460.0,0.0,14516224.0,0.0,1618706432.0,0.0,0.0,13639680.0,0.0,0.0,385024.0,0.0,66658304.0,5927858176.0,0.0,0.0,76603392.0,0.0,0.0,118784.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2490.0,0.0,14626816.0,0.0,1716359168.0,0.0,0.0,13832192.0,0.0,0.0,425984.0,0.0,67571712.0,6009577472.0,0.0,0.0,76701696.0,0.0,0.0,122880.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2520.0,0.0,14848000.0,0.0,1731383296.0,0.0,0.0,14000128.0,0.0,0.0,425984.0,0.0,68587520.0,6063079424.0,0.0,0.0,78258176.0,0.0,0.0,122880.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2550.0,0.0,15040512.0,0.0,1818185728.0,0.0,0.0,14135296.0,0.0,0.0,425984.0,0.0,69398528.0,6131359744.0,0.0,0.0,79011840.0,0.0,0.0,122880.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2580.0,0.0,15138816.0,0.0,1839124480.0,0.0,0.0,14299136.0,0.0,0.0,425984.0,0.0,70008832.0,6183784448.0,0.0,0.0,79949824.0,0.0,0.0,122880.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2610.0,0.0,15335424.0,0.0,1855344640.0,0.0,0.0,14458880.0,0.0,0.0,425984.0,0.0,70979584.0,6392922112.0,0.0,0.0,80388096.0,0.0,0.0,122880.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2640.0,0.0,15511552.0,0.0,1876066304.0,0.0,0.0,14602240.0,0.0,0.0,425984.0,0.0,71667712.0,6595563520.0,0.0,0.0,81661952.0,0.0,0.0,131072.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2670.0,0.0,15679488.0,0.0,1891794944.0,0.0,0.0,14725120.0,0.0,0.0,425984.0,0.0,72368128.0,6662377472.0,0.0,0.0,82075648.0,0.0,0.0,131072.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2700.0,0.0,15810560.0,0.0,1905565696.0,0.0,0.0,14893056.0,0.0,0.0,425984.0,0.0,73060352.0,6723903488.0,0.0,0.0,83349504.0,0.0,0.0,131072.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2730.0,0.0,16007168.0,0.0,1922740224.0,0.0,0.0,15040512.0,0.0,0.0,425984.0,0.0,73588736.0,6794985472.0,0.0,0.0,84180992.0,0.0,0.0,131072.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2760.0,0.0,16179200.0,0.0,1939226624.0,0.0,0.0,15220736.0,0.0,0.0,425984.0,0.0,74321920.0,6867632128.0,0.0,0.0,85098496.0,0.0,0.0,131072.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2790.0,0.0,16334848.0,0.0,1958178816.0,0.0,0.0,15351808.0,0.0,0.0,425984.0,0.0,75091968.0,6909898752.0,0.0,0.0,85483520.0,0.0,0.0,131072.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2820.0,0.0,16482304.0,0.0,1978351616.0,0.0,0.0,15527936.0,0.0,0.0,425984.0,0.0,75886592.0,6982995968.0,0.0,0.0,86794240.0,0.0,0.0,139264.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2850.0,0.0,16683008.0,0.0,1986621440.0,0.0,0.0,15704064.0,0.0,0.0,425984.0,0.0,76853248.0,7039188992.0,0.0,0.0,87216128.0,0.0,0.0,139264.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2880.0,0.0,16822272.0,0.0,2002862080.0,0.0,0.0,15835136.0,0.0,0.0,425984.0,0.0,77504512.0,7079788544.0,0.0,0.0,88498176.0,0.0,0.0,139264.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2910.0,0.0,16973824.0,0.0,2017185792.0,0.0,0.0,15958016.0,0.0,0.0,425984.0,0.0,78491648.0,7162548224.0,0.0,0.0,88944640.0,0.0,0.0,139264.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2940.0,0.0,17170432.0,0.0,2036940800.0,0.0,0.0,16113664.0,0.0,0.0,425984.0,0.0,79224832.0,7212109824.0,0.0,0.0,90169344.0,0.0,0.0,139264.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,2970.0,0.0,17334272.0,0.0,2053767168.0,0.0,0.0,16297984.0,0.0,0.0,425984.0,0.0,80027648.0,7268134912.0,0.0,0.0,90914816.0,0.0,0.0,143360.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3000.0,0.0,17534976.0,0.0,2074685440.0,0.0,0.0,16445440.0,0.0,0.0,425984.0,0.0,80941056.0,7345340416.0,0.0,0.0,91914240.0,0.0,0.0,147456.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3030.0,0.0,17719296.0,0.0,2089541632.0,0.0,0.0,16592896.0,0.0,0.0,425984.0,0.0,81854464.0,7402115072.0,0.0,0.0,92307456.0,0.0,0.0,147456.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3060.0,0.0,17833984.0,0.0,2106290176.0,0.0,0.0,16732160.0,0.0,0.0,425984.0,0.0,82718720.0,7462641664.0,0.0,0.0,93593600.0,0.0,0.0,147456.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3090.0,0.0,17989632.0,0.0,2144997376.0,0.0,0.0,16912384.0,0.0,0.0,446464.0,0.0,83607552.0,7504756736.0,0.0,0.0,94343168.0,0.0,0.0,147456.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3120.0,0.0,18173952.0,0.0,2163077120.0,0.0,0.0,17092608.0,0.0,0.0,466944.0,0.0,84185088.0,7601070080.0,0.0,0.0,95318016.0,0.0,0.0,147456.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3150.0,0.0,18325504.0,0.0,2189406208.0,0.0,0.0,17203200.0,0.0,0.0,466944.0,0.0,84975616.0,7639289856.0,0.0,0.0,95756288.0,0.0,0.0,155648.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3180.0,0.0,18513920.0,0.0,2214842368.0,0.0,0.0,17358848.0,0.0,0.0,466944.0,0.0,85925888.0,7989600256.0,0.0,0.0,97083392.0,0.0,0.0,155648.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3210.0,0.0,18726912.0,0.0,2225172480.0,0.0,0.0,17555456.0,0.0,0.0,466944.0,0.0,86491136.0,8078774272.0,0.0,0.0,97898496.0,0.0,0.0,155648.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3240.0,0.0,18808832.0,0.0,2242158592.0,0.0,0.0,17707008.0,0.0,0.0,466944.0,0.0,87568384.0,8135643136.0,0.0,0.0,98779136.0,0.0,0.0,155648.0
