report,label,time_normalized_rounded,accounting_system-under-evaluation,ad_system-under-evaluation,cart_system-under-evaluation,checkout_system-under-evaluation,currency_system-under-evaluation,elasticsearch_system-under-evaluation,email_system-under-evaluation,flagd_system-under-evaluation,fraud-detection_system-under-evaluation,frontend_system-under-evaluation,frontend-proxy_system-under-evaluation,grafana_system-under-evaluation,image-provider_system-under-evaluation,jaeger-collector_system-under-evaluation,jaeger-query_system-under-evaluation,kafka_system-under-evaluation,otel-collector_system-under-evaluation,payment_system-under-evaluation,product-catalog_system-under-evaluation,prometheus_system-under-evaluation,quote_system-under-evaluation,recommendation_system-under-evaluation,shipping_system-under-evaluation,valkey-cart_system-under-evaluation
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2010.0,895880.0,23289872.0,82202710.0,61088.0,12810.0,183247937.0,0.0,18021669.0,739946.0,787560766.0,893207314.0,211420.0,12726.0,21462719.0,377098.0,1720186.0,3171065155.0,23535.0,184058500.0,721915248.0,0.0,503371144.0,0.0,44156604.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2040.0,912691.0,23716069.0,82202710.0,62718.0,12984.0,187885986.0,0.0,18276474.0,755993.0,799008580.0,904951784.0,214114.0,12966.0,21738963.0,383148.0,1745503.0,3260706852.0,23975.0,186590138.0,734927455.0,0.0,516835497.0,0.0,44799560.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2070.0,922341.0,24089142.0,83589550.0,62718.0,13158.0,187885986.0,0.0,18653414.0,765792.0,812754077.0,928196313.0,216359.0,13140.0,21974267.0,388732.0,1765161.0,3260706852.0,24481.0,188815998.0,746779510.0,0.0,524161293.0,0.0,45415457.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2100.0,937913.0,24399428.0,84832892.0,63929.0,13440.0,191535746.0,0.0,19086315.0,777896.0,824899162.0,928196313.0,219634.0,13290.0,22337429.0,394210.0,1789889.0,3316748887.0,24655.0,192355909.0,759405118.0,0.0,524161293.0,0.0,46361913.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2130.0,953410.0,24828438.0,87071625.0,64414.0,13440.0,194122285.0,0.0,19346179.0,793719.0,835306160.0,944926613.0,222777.0,13422.0,22663906.0,399860.0,1820686.0,3366366347.0,24655.0,194066182.0,774902446.0,0.0,539268921.0,0.0,46846284.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2160.0,965844.0,25101818.0,88215504.0,65936.0,13764.0,197239288.0,0.0,19346179.0,793719.0,845801454.0,958046731.0,225537.0,13638.0,23007290.0,405338.0,1848291.0,3450300712.0,25275.0,196977462.0,774902446.0,0.0,539268921.0,0.0,47665108.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2190.0,987759.0,25450164.0,88215504.0,65936.0,13938.0,199903054.0,0.0,19732790.0,809507.0,868262008.0,969473145.0,229644.0,13854.0,23369696.0,410988.0,1889029.0,3450300712.0,25985.0,200264757.0,788964729.0,0.0,550228060.0,0.0,48289095.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2220.0,987759.0,25789890.0,90008604.0,67566.0,14154.0,202225643.0,0.0,19978818.0,822621.0,868262008.0,986269081.0,229644.0,13986.0,23649001.0,416400.0,1912615.0,3503623307.0,25985.0,203065467.0,799770943.0,0.0,561956551.0,0.0,48877065.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2250.0,1007703.0,26099706.0,90818800.0,67566.0,14328.0,205067126.0,0.0,20201271.0,831992.0,892353535.0,999657805.0,233236.0,14202.0,23951343.0,425570.0,1938068.0,3565746273.0,26665.0,205904052.0,811626767.0,0.0,561956551.0,0.0,49567882.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2280.0,1021518.0,26535900.0,92198537.0,68249.0,14676.0,207952012.0,0.0,20477163.0,840694.0,892353535.0,1012909914.0,235930.0,14418.0,24296547.0,425570.0,1938068.0,3602482060.0,26665.0,208699771.0,823554075.0,0.0,577440868.0,0.0,50217203.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2310.0,1032416.0,26926045.0,93351931.0,69154.0,14676.0,210650357.0,0.0,20771970.0,852589.0,906314809.0,1034090098.0,238624.0,14658.0,24600249.0,432408.0,1969054.0,3660562617.0,26905.0,211545309.0,833994574.0,0.0,577440868.0,0.0,50972176.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2340.0,1044292.0,27421315.0,94878443.0,69879.0,14934.0,212957688.0,0.0,21061046.0,864720.0,919605414.0,1034090098.0,241318.0,14766.0,24911121.0,437952.0,1999303.0,3703731527.0,27321.0,213682654.0,842641440.0,0.0,592615545.0,0.0,51663788.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2370.0,1060347.0,27421315.0,95704794.0,71377.0,15066.0,216004993.0,0.0,21305922.0,875365.0,930380597.0,1061274317.0,244012.0,14940.0,25198995.0,445736.0,2021068.0,3781876743.0,27453.0,216178218.0,853826458.0,0.0,592615545.0,0.0,52244795.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2400.0,1072639.0,27887297.0,96991055.0,71377.0,15282.0,219004142.0,0.0,21589776.0,895387.0,940888143.0,1074950105.0,246706.0,15156.0,25565642.0,449388.0,2067704.0,3781876743.0,28031.0,218717468.0,863891546.0,0.0,600347914.0,0.0,52917662.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2430.0,1085334.0,28283919.0,98263637.0,72414.0,15564.0,221597968.0,0.0,22031650.0,895387.0,954433552.0,1074950105.0,249466.0,15330.0,25852503.0,456424.0,2067704.0,3871573320.0,28620.0,221513843.0,878288630.0,0.0,614782986.0,0.0,53551762.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2460.0,1100490.0,28614226.0,99487330.0,73667.0,15780.0,224355951.0,0.0,22031650.0,910986.0,966889419.0,1100784996.0,251843.0,15504.0,26142542.0,464406.0,2103292.0,3871573320.0,28794.0,224500529.0,886603700.0,0.0,614782986.0,0.0,54192965.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2490.0,1114801.0,28981373.0,100864304.0,74110.0,15912.0,226874662.0,0.0,22440021.0,921493.0,979235042.0,1114163786.0,254986.0,15786.0,26549712.0,464406.0,2145081.0,3942892610.0,28794.0,226985470.0,898859645.0,0.0,626153900.0,0.0,55328953.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2520.0,1129353.0,29365862.0,102795909.0,76768.0,15912.0,229664570.0,0.0,22610735.0,932782.0,990012989.0,1127107100.0,264343.0,15786.0,26806150.0,471842.0,2145081.0,3976129298.0,29425.0,229971225.0,908222754.0,0.0,633310767.0,0.0,55328953.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2550.0,1142724.0,29584197.0,104127193.0,77409.0,16194.0,233167869.0,0.0,22912378.0,950936.0,1000245216.0,1127107100.0,267169.0,16026.0,27117776.0,477492.0,2172207.0,4038258208.0,29557.0,232401917.0,917222915.0,0.0,640815422.0,0.0,56554539.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2580.0,1152790.0,29952133.0,104127193.0,77738.0,16410.0,235981210.0,0.0,23227214.0,962573.0,1015105728.0,1147108403.0,269929.0,16242.0,27416204.0,484290.0,2204248.0,4086530887.0,30267.0,235360548.0,929146877.0,0.0,647850580.0,0.0,57302880.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2610.0,1167517.0,30362798.0,105625679.0,78775.0,16542.0,237485992.0,0.0,23523325.0,974163.0,1027115013.0,1155728325.0,272689.0,16416.0,27750880.0,488620.0,2225921.0,4135495284.0,30267.0,238416485.0,942443037.0,0.0,659942393.0,0.0,57302880.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2640.0,1180929.0,30728939.0,107752969.0,79500.0,16758.0,242909798.0,0.0,23799073.0,974163.0,1036660623.0,1181240505.0,275383.0,16632.0,28127721.0,494098.0,2255701.0,4208372341.0,30828.0,241235889.0,951466671.0,0.0,659942393.0,0.0,58044170.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2670.0,1194952.0,31095757.0,107752969.0,80405.0,16974.0,242909798.0,0.0,24008872.0,986565.0,1045733585.0,1181240505.0,278077.0,16914.0,28369355.0,499682.0,2281415.0,4208372341.0,31418.0,243721161.0,961922566.0,0.0,669030071.0,0.0,58801130.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2700.0,1207036.0,31402898.0,109104623.0,80956.0,17190.0,245526747.0,0.0,24245630.0,996987.0,1059061120.0,1198057935.0,280771.0,16914.0,28745142.0,508918.0,2300839.0,4258309575.0,31418.0,246540042.0,972733316.0,0.0,677604613.0,0.0,59399625.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2730.0,1222949.0,31703377.0,110645652.0,81993.0,17472.0,248542344.0,0.0,24512469.0,1011639.0,1070590458.0,1209960281.0,283465.0,17154.0,29050196.0,514462.0,2328086.0,4307970239.0,31990.0,248916862.0,985683661.0,0.0,686340282.0,0.0,60127538.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2760.0,1237950.0,32106343.0,111575940.0,82676.0,17472.0,250747792.0,0.0,24784476.0,1021857.0,1085917897.0,1224703018.0,286159.0,17520.0,29224624.0,514462.0,2354247.0,4371130070.0,31990.0,252456236.0,992900671.0,0.0,693697802.0,0.0,60954859.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2790.0,1251074.0,32403074.0,113070443.0,83581.0,17604.0,254279426.0,0.0,25117564.0,1040391.0,1102848436.0,1234611033.0,288919.0,17520.0,29614110.0,521498.0,2383525.0,4402780280.0,32230.0,255118264.0,1004776283.0,0.0,699205527.0,0.0,61346963.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2820.0,1262260.0,32806726.0,114135323.0,84264.0,17820.0,256210326.0,0.0,25383913.0,1051783.0,1102848436.0,1248769003.0,291613.0,17802.0,29911186.0,527416.0,2414530.0,4456926023.0,32729.0,257953302.0,1023518179.0,0.0,706640361.0,0.0,62129011.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2850.0,1275002.0,33136472.0,115308646.0,85169.0,18168.0,260631172.0,0.0,25635318.0,1062476.0,1116872901.0,1263260881.0,293858.0,17976.0,30209999.0,532934.0,2428489.0,4507464156.0,33492.0,260360371.0,1023518179.0,0.0,714440894.0,0.0,62827802.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2880.0,1289534.0,33463616.0,116664342.0,85720.0,18168.0,263534028.0,0.0,26113080.0,1074195.0,1129986906.0,1285363264.0,297001.0,18192.0,30534363.0,538544.0,2456993.0,4585659479.0,33492.0,262965754.0,1037590694.0,0.0,722642546.0,0.0,63575352.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2910.0,1300277.0,33803409.0,118077580.0,86889.0,18384.0,263534028.0,0.0,26113080.0,1084888.0,1140753638.0,1285363264.0,299695.0,18366.0,30858344.0,543622.0,2484411.0,4585659479.0,33666.0,265545791.0,1048730297.0,0.0,731616574.0,0.0,64011242.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2940.0,1314105.0,34233858.0,119263036.0,87968.0,18732.0,266871014.0,0.0,26501445.0,1096148.0,1162260756.0,1302060589.0,302838.0,18582.0,31200454.0,549474.0,2509696.0,4655895222.0,34297.0,267827045.0,1059563690.0,0.0,738470047.0,0.0,64934341.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,2970.0,1327712.0,34799298.0,121141039.0,88345.0,18732.0,270325984.0,0.0,26675067.0,1096148.0,1162260756.0,1316294620.0,305083.0,18756.0,31559615.0,554618.0,2553731.0,4703987696.0,34297.0,270975710.0,1073230905.0,0.0,750112713.0,0.0,65590915.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3000.0,1341540.0,34799298.0,121141039.0,88896.0,19014.0,272839950.0,0.0,26996562.0,1108157.0,1176866539.0,1330792822.0,307777.0,18972.0,31863940.0,560602.0,2581061.0,4737144944.0,34928.0,274316834.0,1079374248.0,0.0,750112713.0,0.0,66644788.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3030.0,1365005.0,35232100.0,123536933.0,89933.0,19230.0,275467744.0,0.0,27208753.0,1118861.0,1190405694.0,1343936181.0,309639.0,19146.0,32392890.0,567132.0,2606482.0,4789681817.0,35060.0,276482211.0,1098839918.0,0.0,761656619.0,0.0,66644788.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3060.0,1365005.0,35625119.0,123536933.0,91521.0,19446.0,280289860.0,0.0,27535510.0,1133534.0,1201806607.0,1364704610.0,315093.0,19362.0,32392890.0,571730.0,2606482.0,4847512894.0,35674.0,279064456.0,1098839918.0,0.0,768374337.0,0.0,67383602.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3090.0,1392506.0,35992569.0,124893643.0,91521.0,19578.0,280289860.0,0.0,27974934.0,1150543.0,1213027997.0,1364704610.0,315093.0,19470.0,33025989.0,577314.0,2634941.0,4875554582.0,35740.0,282091532.0,1116465205.0,0.0,780326082.0,0.0,68070743.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3120.0,1392506.0,36334036.0,126246780.0,92204.0,19794.0,282789334.0,0.0,27974934.0,1150543.0,1222892314.0,1383266951.0,325116.0,19686.0,33025989.0,582726.0,2665835.0,4931465870.0,36288.0,284322420.0,1125877361.0,0.0,780326082.0,0.0,68792222.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3150.0,1409333.0,36614084.0,127856409.0,94580.0,20010.0,286362116.0,0.0,28533661.0,1166282.0,1234673896.0,1405702358.0,327876.0,19860.0,33452110.0,590136.0,2691012.0,4977890011.0,36420.0,287177675.0,1143499936.0,0.0,789279068.0,0.0,69618117.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3180.0,1425401.0,36979005.0,129707313.0,95791.0,20184.0,288559975.0,0.0,28533661.0,1177236.0,1246424108.0,1405702358.0,330636.0,20142.0,33741855.0,595548.0,2715652.0,5024253345.0,36902.0,290742058.0,1143499936.0,0.0,803454568.0,0.0,70231257.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3210.0,1440610.0,37294966.0,129707313.0,95791.0,20358.0,291054542.0,0.0,28817023.0,1188388.0,1260038762.0,1422705285.0,333911.0,20316.0,34018452.0,599306.0,2738827.0,5074493731.0,36902.0,293113237.0,1158637665.0,0.0,803454568.0,0.0,71278013.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3240.0,1449348.0,37604355.0,131439860.0,96851.0,20532.0,293391426.0,0.0,29349905.0,1205862.0,1270705895.0,1435647694.0,336671.0,20532.0,34332002.0,604718.0,2765962.0,5159406757.0,37450.0,295992787.0,1169121422.0,0.0,811654716.0,0.0,71278013.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3270.0,1467005.0,37950897.0,132456115.0,97756.0,20856.0,298257279.0,0.0,29349905.0,1205862.0,1282389781.0,1459964774.0,338916.0,20706.0,34599179.0,610236.0,2795527.0,5159406757.0,38011.0,299021948.0,1179918650.0,0.0,819686498.0,0.0,72574052.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3300.0,1481028.0,38299114.0,133587631.0,99344.0,20856.0,298257279.0,0.0,29722993.0,1218330.0,1293993594.0,1472847020.0,342125.0,20856.0,34971882.0,615582.0,2823426.0,5211118401.0,38011.0,301806849.0,1189287980.0,0.0,828856016.0,0.0,72574052.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3330.0,1489558.0,38666073.0,134863193.0,99344.0,21030.0,301407135.0,0.0,29899059.0,1229825.0,1306486146.0,1472847020.0,345268.0,21096.0,35263722.0,621166.0,2849140.0,5271615613.0,38143.0,303507332.0,1199353250.0,0.0,834812642.0,0.0,73369542.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3360.0,1505130.0,39042004.0,136022670.0,100027.0,21462.0,305896601.0,0.0,30174246.0,1243401.0,1318304276.0,1491184864.0,347579.0,21312.0,35634743.0,627964.0,2874359.0,5314244929.0,38865.0,306240462.0,1211602980.0,0.0,848858185.0,0.0,73889632.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3390.0,1519233.0,39342290.0,137265265.0,101196.0,21462.0,305896601.0,0.0,30484310.0,1252033.0,1329834860.0,1505111766.0,350273.0,21378.0,35953541.0,632162.0,2898746.0,5387207188.0,38865.0,309366345.0,1221697395.0,0.0,848858185.0,0.0,74587197.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3420.0,1531029.0,39787040.0,138290994.0,101483.0,21702.0,310785274.0,0.0,30758559.0,1263573.0,1345023771.0,1525970442.0,352967.0,21594.0,36240033.0,637508.0,2924000.0,5387207188.0,39430.0,312193487.0,1233590455.0,0.0,858232030.0,0.0,75152067.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3450.0,1548317.0,40095101.0,139557302.0,102520.0,21918.0,312585037.0,0.0,31010936.0,1275455.0,1356031018.0,1538817477.0,355661.0,21768.0,36547747.0,646744.0,2951228.0,5459161166.0,39562.0,314489526.0,1242625035.0,0.0,866732681.0,0.0,76078510.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3480.0,1562340.0,40433993.0,140859698.0,103071.0,22134.0,315340217.0,0.0,31277791.0,1286715.0,1374280252.0,1538817477.0,358421.0,22050.0,36847567.0,646744.0,2991281.0,5510792982.0,40110.0,317885989.0,1252325906.0,0.0,874446462.0,0.0,76717251.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3510.0,1575062.0,40773672.0,142689214.0,104108.0,22242.0,318221787.0,0.0,31536486.0,1295939.0,1385648700.0,1557844577.0,360217.0,22116.0,37169607.0,654220.0,2991281.0,5553452440.0,40350.0,319987538.0,1263137451.0,0.0,882655463.0,0.0,77219815.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3540.0,1595923.0,41186414.0,142689214.0,105253.0,22524.0,321285323.0,0.0,31839914.0,1310000.0,1398515520.0,1571565412.0,363360.0,22398.0,37736588.0,663390.0,3028891.0,5598036866.0,40350.0,322975485.0,1276822311.0,0.0,888767198.0,0.0,77765142.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3570.0,1595923.0,41449154.0,144995468.0,105960.0,22674.0,324615598.0,0.0,32116074.0,1316576.0,1398515520.0,1585522880.0,366503.0,22506.0,37736588.0,663390.0,3056259.0,5643047628.0,40981.0,325883934.0,1287631705.0,0.0,901512648.0,0.0,78617210.0
report_2025-07-14_19-31-44.yaml,Scrape 5s Persistence,3600.0,1611367.0,41897918.0,144995468.0,106841.0,22848.0,327071786.0,0.0,32486363.0,1327978.0,1412448686.0,1594055039.0,369263.0,22788.0,38194055.0,670628.0,3081872.0,5690231540.0,41559.0,328246551.0,1298841266.0,0.0,901512648.0,0.0,79278686.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,30.0,24779.0,309813.0,1131013.0,485.0,390.0,3907167.0,0.0,0.0,19985.0,10113523.0,0.0,5520.0,108.0,278022.0,8620.0,25844.0,0.0,578.0,2681187.0,0.0,0.0,0.0,0.0,669303.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,60.0,24779.0,696096.0,3316918.0,1409.0,672.0,6690149.0,0.0,531544.0,30519.0,23976371.0,16922148.0,8280.0,324.0,666403.0,18252.0,52464.0,93938210.0,578.0,2681187.0,3709781.0,0.0,11033916.0,0.0,669303.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,90.0,40418.0,919957.0,4299116.0,1409.0,672.0,9597043.0,0.0,804951.0,30519.0,33851183.0,39897512.0,17755.0,498.0,962511.0,18252.0,93727.0,143617105.0,1330.0,7960919.0,3709781.0,0.0,23525457.0,0.0,1402582.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,120.0,63327.0,1347750.0,4299116.0,2271.0,1062.0,12119319.0,0.0,1048496.0,54660.0,46279312.0,39897512.0,20449.0,498.0,962511.0,25688.0,125326.0,143617105.0,1504.0,10966728.0,6675368.0,0.0,31240403.0,0.0,2117968.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,150.0,63327.0,1347750.0,5711210.0,6469.0,1062.0,14745168.0,0.0,1353027.0,66123.0,68688785.0,68479164.0,20449.0,780.0,1551702.0,31404.0,151043.0,204129112.0,1504.0,13695209.0,6675368.0,0.0,38284158.0,0.0,2818679.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,180.0,92638.0,1782465.0,7785854.0,7579.0,1452.0,17270585.0,0.0,1589391.0,76505.0,68688785.0,68479164.0,25071.0,1104.0,1839216.0,40970.0,176429.0,284086375.0,2190.0,16307493.0,9287092.0,0.0,38284158.0,0.0,3429324.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,210.0,104514.0,2373249.0,9264965.0,7579.0,1452.0,17270585.0,0.0,1589391.0,76505.0,81183977.0,83393496.0,28795.0,1278.0,1839216.0,46580.0,176429.0,332062889.0,2190.0,19188360.0,12984987.0,0.0,48597307.0,0.0,4601827.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,240.0,120569.0,2783325.0,10444855.0,8375.0,1818.0,20387827.0,0.0,2124937.0,89712.0,94178032.0,108191208.0,28795.0,1494.0,2560233.0,46580.0,205071.0,385819774.0,2876.0,19188360.0,12984987.0,0.0,56768784.0,0.0,5187160.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,270.0,134397.0,2783325.0,11476500.0,9280.0,1992.0,22962042.0,0.0,2418669.0,103145.0,113326077.0,119773679.0,32070.0,1668.0,2905043.0,54122.0,251513.0,385819774.0,3050.0,24539345.0,14848426.0,0.0,68253994.0,0.0,5827279.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,300.0,147588.0,3147003.0,12845292.0,10868.0,1992.0,27465330.0,0.0,2667556.0,119317.0,113326077.0,132761843.0,35213.0,1842.0,3150342.0,58852.0,281372.0,476983797.0,3628.0,27479674.0,16719611.0,0.0,77913100.0,0.0,6600287.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,330.0,160584.0,3730184.0,14008882.0,10868.0,2274.0,30522899.0,0.0,2667556.0,132927.0,128259874.0,146522348.0,37973.0,1842.0,3474743.0,65580.0,281372.0,525550646.0,4415.0,30006771.0,20374423.0,0.0,77913100.0,0.0,6600287.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,360.0,160584.0,4125634.0,15304626.0,12277.0,2598.0,32851647.0,0.0,3000539.0,144049.0,139796671.0,160415900.0,42463.0,2124.0,3841651.0,70376.0,330739.0,525550646.0,4673.0,30006771.0,22268087.0,0.0,86347281.0,0.0,7379545.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,390.0,175935.0,4445131.0,15304626.0,12941.0,2598.0,35674114.0,0.0,3473156.0,144049.0,162777429.0,171895937.0,45223.0,2298.0,3841651.0,76092.0,330739.0,614706013.0,4673.0,33558817.0,23718817.0,0.0,94324635.0,0.0,8511339.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,420.0,190467.0,4726105.0,16643162.0,13865.0,2988.0,38427564.0,0.0,3781314.0,165781.0,162777429.0,186060462.0,45223.0,2514.0,4259865.0,85156.0,359420.0,666355447.0,5478.0,36376980.0,23718817.0,0.0,101823940.0,0.0,8511339.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,450.0,210827.0,4726105.0,17869375.0,14595.0,2988.0,40885736.0,0.0,3781314.0,165781.0,176190294.0,186060462.0,48881.0,2646.0,4543251.0,91686.0,408753.0,719382845.0,5959.0,40685566.0,27845510.0,0.0,108390663.0,0.0,9676188.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,480.0,226660.0,5489367.0,19182301.0,15453.0,3204.0,40885736.0,0.0,4078373.0,185653.0,195077052.0,204041370.0,53437.0,2970.0,4863891.0,97402.0,408753.0,769005501.0,6133.0,40685566.0,27845510.0,0.0,121698217.0,0.0,9676188.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,510.0,238054.0,5795320.0,20959653.0,16183.0,3594.0,46238628.0,0.0,4381334.0,197055.0,207520680.0,226042509.0,56131.0,2970.0,5132575.0,103012.0,457469.0,815827357.0,6722.0,46701294.0,29703548.0,0.0,121698217.0,0.0,10620328.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,540.0,238054.0,6141408.0,20959653.0,16183.0,3810.0,48319909.0,0.0,4643546.0,208468.0,207520680.0,226042509.0,56131.0,3360.0,5468979.0,108728.0,483664.0,815827357.0,6938.0,49053228.0,31567241.0,0.0,132265243.0,0.0,11321633.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,570.0,268915.0,6574118.0,23634769.0,17597.0,4026.0,51171204.0,0.0,4941282.0,220865.0,231160499.0,243607355.0,61651.0,3360.0,5743778.0,114404.0,510657.0,904572829.0,7527.0,52547347.0,33420841.0,0.0,140542501.0,0.0,11947696.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,600.0,283562.0,6911433.0,24764737.0,18808.0,4242.0,51171204.0,0.0,5361903.0,230421.0,231160499.0,262579611.0,64345.0,3708.0,6218249.0,114404.0,510657.0,949565724.0,7701.0,52547347.0,35288768.0,0.0,147605832.0,0.0,12971099.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,630.0,283562.0,6911433.0,26160645.0,19359.0,4458.0,56316809.0,0.0,5677397.0,243124.0,248762605.0,277837553.0,64345.0,3708.0,6590857.0,125532.0,537082.0,1002867830.0,8303.0,55413262.0,37143980.0,0.0,159705005.0,0.0,12971099.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,660.0,297262.0,7292119.0,26160645.0,20283.0,4674.0,56316809.0,0.0,5990281.0,254705.0,258990404.0,293077341.0,68003.0,3990.0,6849516.0,125532.0,578770.0,1002867830.0,8303.0,58661319.0,39002712.0,0.0,159705005.0,0.0,14418927.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,690.0,310869.0,7675434.0,27452878.0,20881.0,4890.0,61424447.0,0.0,6227378.0,254705.0,278423859.0,293077341.0,72559.0,4056.0,7203592.0,133338.0,608651.0,1058126909.0,9108.0,62838950.0,42705593.0,0.0,171507730.0,0.0,14418927.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,720.0,326441.0,7983144.0,28699660.0,20881.0,5106.0,63774670.0,0.0,6543826.0,267714.0,289895815.0,308578580.0,72559.0,4272.0,7443138.0,142706.0,639542.0,1107564836.0,9240.0,66177000.0,44554963.0,0.0,178784342.0,0.0,15202380.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,750.0,346136.0,8558517.0,30552475.0,24006.0,5106.0,66589970.0,0.0,6543826.0,279209.0,302664892.0,334143558.0,82996.0,4620.0,7801894.0,148316.0,639542.0,1180671010.0,9884.0,68805430.0,45654190.0,0.0,185115766.0,0.0,16439640.0
report_2025-07-14_20-46-20.yaml,Scrape 30s Persistence,780.0,346136.0,8558517.0,31912320.0,25043.0,5388.0,66589970.0,0.0,6841383.0,297361.0,315171135.0,334143558.0,85373.0,4620.0,7801894.0,154032.0,670046.0,1180671010.0,9884.0,68805430.0,48268347.0,0.0,193415295.0,0.0,17120272.0
