report,label,time_normalized_rounded,accounting_system-under-evaluation,ad_system-under-evaluation,cart_system-under-evaluation,checkout_system-under-evaluation,configfile_system-under-evaluation,copy-default-plugins_system-under-evaluation,currency_system-under-evaluation,elasticsearch_system-under-evaluation,elasticsearch-checker_system-under-evaluation,email_system-under-evaluation,flagd_system-under-evaluation,flagd-ui_system-under-evaluation,fraud-detection_system-under-evaluation,frontend_system-under-evaluation,frontend-proxy_system-under-evaluation,grafana_system-under-evaluation,image-provider_system-under-evaluation,init-config_system-under-evaluation,jaeger_system-under-evaluation,jaeger-agent-sidecar_system-under-evaluation,jaeger-collector_system-under-evaluation,jaeger-query_system-under-evaluation,kafka_system-under-evaluation,master_system-under-evaluation,opensearch_system-under-evaluation,opentelemetry-collector_system-under-evaluation,payment_system-under-evaluation,product-catalog_system-under-evaluation,prometheus-server_system-under-evaluation,quote_system-under-evaluation,recommendation_system-under-evaluation,shipping_system-under-evaluation,sysctl_system-under-evaluation,valkey-cart_system-under-evaluation,wait-for-kafka_system-under-evaluation,wait-for-valkey-cart_system-under-evaluation,worker_system-under-evaluation
report_2025-06-29_04-49-33.yaml,5%,780.0,0.01275000000000001,0.5958499999999995,2.1555000000000026,0.0,0.0,,0.0,,,0.0,0.3959500000000001,0.0,0.09599999999999985,46.41144999999997,7.453300000000005,0.20509999999999973,0.0,0.0,0.2732499999999997,,,,0.3503999999999981,0.03565000000000005,5.746250000000009,5.295599999999998,0.001000000000000038,3.2230000000000016,1.2157500000000028,0.0,12.023400000000008,0.0,,0.13535000000000016,0.0,0.0,18.059049999999992
report_2025-06-29_04-49-33.yaml,5%,810.0,0.012850000000000012,0.5917999999999969,2.1109499999999985,0.0,0.0,,0.0,,,0.0,0.39005000000000034,0.0,0.20849999999999985,46.55264999999999,7.434649999999995,0.2056000000000002,0.0,0.0,0.20789999999999983,,,,0.336099999999999,0.03519999999999991,5.3962999999999886,5.274950000000005,0.0015000000000000568,3.2055500000000015,1.2297499999999975,0.0,12.095400000000003,0.0,,0.13195,0.0,0.0,18.010099999999994
report_2025-06-29_04-49-33.yaml,5%,840.0,0.014300000000000068,0.6026499999999979,2.1150499999999965,0.0010000000000000009,0.0,,0.0,,,0.0,0.39875000000000016,0.0,0.2365000000000009,46.341450000000016,7.427649999999994,0.20394999999999944,0.0,0.0,0.26955,,,,0.27905000000000274,0.03520000000000003,5.339349999999998,5.281850000000001,0.0015000000000000568,3.268999999999998,1.2274,0.0,12.171900000000004,0.0,,0.13240000000000005,0.0,0.0,18.021399999999993
report_2025-06-29_04-49-33.yaml,5%,870.0,0.014099999999999823,0.6148500000000012,2.1529500000000024,0.0010000000000000009,0.0,,0.0,,,0.0,0.3857499999999997,0.0,0.10285000000000082,45.57360000000008,7.31899999999999,0.19785000000000064,0.0,0.0,0.2643000000000001,,,,0.25274999999999936,0.03420000000000011,9.334250000000004,5.180099999999993,0.0019999999999998387,3.2075000000000045,1.1725000000000023,0.0,12.16355,0.0,,0.13409999999999986,0.0,0.0,17.80125000000001
report_2025-06-29_04-49-33.yaml,5%,900.0,0.03160000000000001,0.6197500000000029,2.195550000000003,0.0005000000000000004,0.0,,0.0,,,0.0,0.3783499999999994,0.0,0.06919999999999883,45.57785000000003,7.358199999999988,0.20275000000000035,0.0,0.0,0.26930000000000026,,,,0.26614999999999706,0.03569999999999993,9.248349999999997,5.207699999999992,0.0019999999999998387,3.1565500000000006,1.1592999999999998,0.0,12.016799999999996,0.0,,0.13729999999999998,0.0,0.0,17.848750000000017
report_2025-06-29_04-49-33.yaml,5%,930.0,0.03230000000000004,0.6159500000000018,2.1819499999999987,0.0005000000000000004,0.0,,0.0,,,0.0,0.39315,0.0,0.08340000000000032,46.046949999999924,7.4870999999999945,0.20179999999999912,0.0,0.0,0.2778000000000001,,,,0.25360000000000205,0.03629999999999996,5.316349999999996,5.326850000000013,0.005000000000000189,3.2256999999999985,1.2979000000000003,0.0,11.927400000000004,0.0,,0.13685000000000022,0.0,0.0,18.15535
report_2025-06-29_04-49-33.yaml,5%,960.0,0.012900000000000016,0.6029999999999973,2.2454499999999977,0.001049999999999999,0.0,,0.0,,,0.0,0.38025,0.0,0.10825000000000007,45.78189999999995,7.493299999999999,0.19764999999999966,0.0,0.0,0.2125,,,,0.23944999999999936,0.0347999999999999,5.275549999999991,5.348600000000003,0.005000000000000189,3.2216499999999995,1.3640499999999975,0.0,11.788700000000002,0.0,,0.13840000000000002,0.0,0.0,18.208200000000005
report_2025-06-29_04-49-33.yaml,5%,990.0,0.012800000000000011,0.5855499999999968,2.2227000000000015,0.001049999999999999,0.0,,0.0,,,0.0,0.3858999999999999,0.0,0.09564999999999865,46.17605000000003,7.439300000000003,0.19845000000000065,0.0,0.0,0.2680499999999995,,,,0.2588000000000003,0.034650000000000125,5.5835000000000035,5.2853999999999965,0.00149999999999982,3.2418499999999995,1.2318999999999998,0.0,12.123149999999987,0.0,,0.1384499999999998,0.0,0.0,18.06959999999999
report_2025-06-29_04-49-33.yaml,5%,1020.0,0.01224999999999999,0.5826999999999998,2.1339999999999995,0.0,0.0,,0.0,,,0.0,0.38250000000000073,0.0,0.11030000000000086,46.472300000000054,7.412049999999999,0.19680000000000084,0.0,0.0,0.26465000000000033,,,,0.3959000000000022,0.03664999999999997,5.638500000000022,5.221300000000004,0.00149999999999982,3.2246999999999995,1.1828000000000012,0.0,12.136399999999988,0.0,,0.13649999999999995,0.0,0.0,18.02640000000001
report_2025-06-29_04-49-33.yaml,5%,1050.0,0.011799999999999974,0.5894500000000031,2.1682999999999995,0.0,0.0,,0.0,,,0.0,0.37355000000000016,0.0,0.10795000000000149,46.23394999999994,7.414050000000013,0.19744999999999965,0.0,0.0,0.2125,,,,0.7383499999999988,0.03719999999999999,5.495349999999992,5.216049999999996,0.002000000000000076,3.2259499999999965,1.2656499999999975,0.0,12.005499999999998,0.0,,0.138,0.0,0.0,18.01190000000003
report_2025-06-29_04-49-33.yaml,5%,1080.0,0.012850000000000012,0.5759500000000003,2.2101000000000037,0.001049999999999999,0.0,,0.0,,,0.0,0.3818999999999998,0.0,0.06800000000000068,46.26239999999998,7.430650000000029,0.2018999999999996,0.0,0.0,0.2698999999999993,,,,0.7029499999999984,0.03520000000000015,5.259649999999995,5.226650000000003,0.002000000000000076,3.2358499999999975,1.260050000000001,0.0,12.057050000000011,0.0,,0.13900000000000007,0.0,0.0,18.05565
report_2025-06-29_04-49-33.yaml,5%,1110.0,0.013400000000000033,0.5753999999999981,2.1875,0.001049999999999999,0.0,,0.0,,,0.0,0.3796999999999997,0.0,0.06915000000000002,46.60140000000004,7.429399999999987,0.20449999999999968,0.0,0.0,0.26160000000000044,,,,0.3466499999999996,0.03474999999999989,5.350400000000021,5.242150000000008,0.0034999999999998956,3.207249999999999,1.1957500000000019,0.0,12.090700000000016,0.0,,0.13725000000000023,0.0,0.0,18.108899999999963
report_2025-06-29_04-49-33.yaml,5%,1140.0,0.013350000000000032,0.5857000000000009,2.1612000000000005,0.0,0.0,,0.0,,,0.0,0.36174999999999974,0.0,0.06749999999999924,46.44214999999991,7.40655,0.20029999999999953,0.0,0.0,0.27510000000000046,,,,0.21630000000000107,0.0347999999999999,5.757750000000002,5.297050000000005,0.0034999999999998956,3.1670000000000074,1.1906499999999975,0.0,12.0381,0.0,,0.13394999999999962,0.0,0.0,18.033350000000006
report_2025-06-29_04-49-33.yaml,5%,1170.0,0.013850000000000052,0.5742499999999988,2.219149999999998,0.0,0.0,,0.0,,,0.0,0.3651000000000001,0.0,0.06694999999999898,46.125550000000054,7.440400000000015,0.19845000000000065,0.0,0.0,0.27920000000000017,,,,0.19995000000000118,0.03375000000000009,5.748949999999998,5.351949999999988,0.0034000000000001286,3.1615000000000086,1.2666999999999993,0.0,11.876200000000003,0.0,,0.1388499999999998,0.0,0.0,18.022150000000025
report_2025-06-29_04-49-33.yaml,5%,1200.0,0.01330000000000003,0.5606500000000021,2.240349999999997,0.0010000000000000009,0.0,,0.0,,,0.0,0.37145000000000056,0.0,0.07059999999999983,46.250550000000054,7.465249999999984,0.20080000000000003,0.0,0.0,0.20899999999999938,,,,0.18920000000000148,0.03370000000000009,5.6936,5.325849999999991,0.0034000000000001286,3.1871499999999893,1.2583000000000009,0.0,11.714199999999982,0.0,,0.14025000000000035,0.0,0.0,18.096049999999984
report_2025-06-29_05-21-15.yaml,10%,-0.0,0.03410000000000011,0.6314499999999991,1.9713999999999998,0.0,0.0,,0.0,,,0.0,0.38044999999999995,0.0,0.12904999999999991,46.158549999999984,7.1976499999999985,0.1981499999999997,0.0,0.0,0.3979999999999999,,,,0.37135000000000107,0.03169999999999996,7.0846499999999955,5.0314000000000005,0.003049999999999997,3.1664000000000008,1.1862500000000011,0.0,11.981899999999996,0.0,,0.11799999999999997,0.0,0.0,17.771249999999995
report_2025-06-29_05-21-15.yaml,10%,30.0,0.022350000000000137,0.6525500000000003,2.0486500000000016,0.0,0.0,,0.0,,,0.0,0.3749,0.0,0.25360000000000016,46.16199999999999,7.246550000000002,0.2005,0.0,0.0,0.40199999999999986,,,,0.40120000000000006,0.0406,5.7093,5.0908000000000015,0.004100000000000037,3.15505,1.2295500000000004,0.0,11.937199999999999,0.0,,0.12124999999999997,0.0,0.0,17.922549999999994
report_2025-06-29_05-21-15.yaml,10%,60.0,0.01975000000000004,0.6646500000000003,2.0938000000000008,0.0,0.0,,0.0,,,0.0,0.35854999999999987,0.0,0.2588000000000003,46.02525000000002,7.2577,0.19939999999999997,0.0,0.0,0.35010000000000024,,,,0.3878499999999993,0.040499999999999994,5.678550000000003,5.1383,0.004100000000000037,3.1468,1.2968,0.0,11.549150000000001,0.0,,0.12630000000000005,0.0,0.0,17.92525
report_2025-06-29_05-21-15.yaml,10%,90.0,0.016699999999999923,0.6792499999999999,2.1073,0.0,0.0,,0.0,,,0.0,0.36750000000000016,0.0,0.22570000000000048,45.85359999999997,7.252099999999996,0.18459999999999988,0.0,0.0,0.3553500000000002,,,,0.3429999999999988,0.03465000000000001,6.299900000000003,5.164700000000001,0.0045999999999999375,3.1889499999999997,1.2491999999999999,0.0,11.51455,0.0,,0.12734999999999996,0.0,0.0,17.897299999999994
report_2025-06-29_05-21-15.yaml,10%,120.0,0.017849999999999967,0.6512500000000008,2.08245,0.0,0.0,,0.0,,,0.0,0.37180000000000035,0.0,0.21285000000000023,45.90075,7.237349999999999,0.19775000000000015,0.0,0.0,0.40329999999999966,,,,0.30049999999999955,0.03530000000000003,6.006199999999997,5.124600000000002,0.0045999999999999375,3.207800000000001,1.1912999999999991,0.0,11.913000000000004,0.0,,0.12434999999999997,0.0,0.0,17.85465
report_2025-06-29_05-21-15.yaml,10%,150.0,0.020300000000000058,0.6813000000000007,2.0335500000000004,0.0,0.0,,0.0,,,0.0,0.38054999999999994,0.0,0.08870000000000004,46.33820000000002,7.266350000000004,0.1978999999999999,0.0,0.0,0.3376499999999998,,,,0.30924999999999914,0.033399999999999964,5.579999999999996,5.106000000000002,0.0026000000000000983,3.2352999999999987,1.1996,0.0,12.026800000000003,0.0,,0.1244000000000001,0.0,0.0,17.857500000000005
report_2025-06-29_05-21-15.yaml,10%,180.0,0.0188,0.7467000000000004,2.0801499999999975,0.0,0.0,,0.0,,,0.0,0.3706499999999996,0.0,0.09144999999999943,46.434999999999974,7.285350000000001,0.19595000000000007,0.0,0.0,0.338,,,,0.2996999999999995,0.03235000000000004,5.806600000000003,5.163199999999999,0.0026000000000000983,3.2182500000000003,1.2664000000000006,0.0,11.848799999999997,0.0,,0.1254,0.0,0.0,17.904449999999997
report_2025-06-29_05-21-15.yaml,10%,210.0,0.014950000000000093,0.6764499999999998,2.0406499999999976,0.0,0.0,,0.0,,,0.0,0.36304999999999976,0.0,0.3037499999999994,46.30905000000003,7.259699999999998,0.1961500000000001,0.0,0.0,0.40615,,,,0.3510500000000017,0.03185000000000008,6.185300000000007,5.125399999999998,0.0035499999999998974,3.1736500000000016,1.2631499999999998,0.0,11.667199999999987,0.0,,0.12169999999999988,0.0,0.0,17.82155000000001
report_2025-06-29_05-21-15.yaml,10%,240.0,0.01534999999999987,0.5951999999999998,1.9794999999999996,0.0,0.0,,0.0,,,0.0,0.3750500000000002,0.0,0.3013000000000005,46.448550000000004,7.244449999999999,0.1961500000000001,0.0,0.0,0.35105000000000025,,,,0.39915000000000117,0.0317499999999999,6.721000000000004,5.100600000000001,0.0035499999999998974,3.188699999999998,1.1918499999999994,0.0,11.758200000000002,0.0,,0.11990000000000005,0.0,0.0,17.80545
report_2025-06-29_05-21-15.yaml,10%,270.0,0.02369999999999995,0.6770500000000008,2.0435999999999996,0.002,0.0,,0.0,,,0.0,0.3724999999999999,0.0,0.29014999999999985,46.578,7.26875,0.1980499999999997,0.0,0.0,0.3403000000000001,,,,0.375600000000001,0.031799999999999905,6.18134999999999,5.145650000000001,0.0065500000000000115,3.1908000000000016,1.3021500000000004,0.0,11.68765,0.0,,0.12360000000000018,0.0,0.0,17.845049999999993
report_2025-06-29_05-21-15.yaml,10%,300.0,0.02425000000000021,0.7614499999999983,2.042500000000003,0.002,0.0,,0.0,,,0.0,0.363,0.0,0.2838500000000001,46.283400000000015,7.2800500000000055,0.19939999999999997,0.0,0.0,0.3971500000000001,,,,0.3469000000000013,0.033450000000000084,5.4414500000000015,5.1400000000000015,0.0065500000000000115,3.1564,1.3051000000000006,0.0,11.6625,0.0,,0.12595000000000003,0.0,0.0,17.84994999999999
report_2025-06-29_05-21-15.yaml,10%,330.0,0.01534999999999987,0.6991499999999974,2.0064500000000027,0.0,0.0,,0.0,,,0.0,0.36845,0.0,0.11014999999999968,46.32539999999996,7.288700000000002,0.20024999999999976,0.0,0.0,0.3472999999999999,,,,0.3120499999999993,0.0344,5.901849999999998,5.112399999999995,0.012650000000000005,3.1566999999999967,1.2190999999999992,0.0,11.656200000000005,0.0,,0.125,0.0,0.0,17.89399999999999
report_2025-06-29_05-21-15.yaml,10%,360.0,0.013899999999999815,0.6238000000000018,2.0335499999999986,0.0,0.0,,0.0,,,0.0,0.37700000000000006,0.0,0.10869999999999985,46.48275,7.322700000000001,0.20144999999999982,0.0,0.0,0.35609999999999975,,,,0.3283999999999992,0.032949999999999945,5.7670999999999975,5.1987000000000005,0.012650000000000005,3.1967999999999996,1.202049999999999,0.0,11.683099999999998,0.0,,0.1280499999999999,0.0,0.0,17.902850000000004
report_2025-06-29_05-21-15.yaml,10%,390.0,0.015350000000000108,0.6156000000000025,2.0055499999999977,0.0010000000000000009,0.0,,0.0,,,0.0,0.3789000000000001,0.0,0.09000000000000151,46.452949999999994,7.327049999999993,0.20115000000000027,0.0,0.0,0.40994999999999965,,,,0.36200000000000043,0.0339000000000001,5.5513000000000075,5.241400000000006,0.002000000000000076,3.1766000000000036,1.2896999999999992,0.0,11.783999999999999,0.0,,0.12744999999999984,0.0,0.0,17.904050000000005
report_2025-06-29_05-21-15.yaml,10%,420.0,0.01650000000000015,0.5963999999999979,1.897799999999999,0.0010000000000000009,0.0,,0.0,,,0.0,0.3589499999999996,0.0,0.1145999999999996,45.21174999999997,7.108149999999993,0.19724999999999965,0.0,0.0,0.33709999999999996,,,,0.37244999999999967,0.03445,13.019249999999996,5.001549999999997,0.002000000000000076,3.009650000000003,1.293750000000002,0.0,11.31615,0.0,,0.12015000000000005,0.0,0.0,17.46085000000001
