report,label,time_normalized_rounded,accounting_system-under-evaluation,ad_system-under-evaluation,cart_system-under-evaluation,checkout_system-under-evaluation,elasticsearch_system-under-evaluation,email_system-under-evaluation,flagd_system-under-evaluation,fraud-detection_system-under-evaluation,frontend_system-under-evaluation,frontend-proxy_system-under-evaluation,grafana_system-under-evaluation,image-provider_system-under-evaluation,kafka_system-under-evaluation,opensearch_system-under-evaluation,opentelemetry-collector_system-under-evaluation,payment_system-under-evaluation,product-catalog_system-under-evaluation,prometheus_system-under-evaluation,quote_system-under-evaluation,recommendation_system-under-evaluation,valkey-cart_system-under-evaluation
report_2025-07-07_18-08-43.yaml,Baseline,-0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
report_2025-07-07_18-08-43.yaml,Baseline,30.0,0.0,180224.0,0.0,,,0.0,0.0,204800.0,0.0,0.0,0.0,0.0,651264.0,135483392.0,,0.0,0.0,8593408.0,,0.0,0.0
report_2025-07-07_18-08-43.yaml,Baseline,60.0,0.0,327680.0,0.0,,,0.0,0.0,385024.0,0.0,0.0,0.0,0.0,1466368.0,223490048.0,,0.0,0.0,17596416.0,,0.0,8192.0
report_2025-07-07_18-08-43.yaml,Baseline,90.0,0.0,548864.0,0.0,,,0.0,0.0,548864.0,0.0,0.0,0.0,0.0,2187264.0,345436160.0,,0.0,0.0,25640960.0,,0.0,8192.0
report_2025-07-07_18-08-43.yaml,Baseline,120.0,0.0,729088.0,0.0,,,0.0,0.0,712704.0,0.0,0.0,0.0,0.0,2965504.0,496689152.0,,0.0,0.0,33693696.0,,0.0,8192.0
report_2025-07-07_18-08-43.yaml,Baseline,150.0,0.0,876544.0,0.0,,,0.0,0.0,974848.0,0.0,0.0,114688.0,0.0,3944448.0,545046528.0,,0.0,0.0,42205184.0,,0.0,16384.0
report_2025-07-07_18-08-43.yaml,Baseline,180.0,0.0,1073152.0,0.0,,,0.0,0.0,1114112.0,0.0,0.0,114688.0,0.0,4861952.0,694796288.0,,0.0,0.0,51003392.0,,0.0,16384.0
report_2025-07-07_18-08-43.yaml,Baseline,210.0,0.0,1265664.0,0.0,,,0.0,0.0,1302528.0,0.0,0.0,114688.0,0.0,5820416.0,822497280.0,,0.0,0.0,84901888.0,,0.0,16384.0
report_2025-07-07_18-08-43.yaml,Baseline,240.0,0.0,1454080.0,0.0,,,0.0,0.0,1429504.0,0.0,0.0,114688.0,0.0,6774784.0,957227008.0,,0.0,0.0,95363072.0,,0.0,20480.0
report_2025-07-07_18-08-43.yaml,Baseline,270.0,0.0,1662976.0,0.0,,,0.0,0.0,1642496.0,0.0,0.0,114688.0,0.0,7757824.0,1033846784.0,,0.0,0.0,103129088.0,,0.0,24576.0
report_2025-07-07_18-08-43.yaml,Baseline,300.0,0.0,1859584.0,0.0,,,0.0,0.0,1810432.0,0.0,0.0,114688.0,0.0,8626176.0,1663873024.0,,0.0,0.0,113025024.0,,0.0,24576.0
report_2025-07-07_18-08-43.yaml,Baseline,330.0,0.0,2023424.0,0.0,,,0.0,0.0,1941504.0,0.0,0.0,114688.0,0.0,9302016.0,1884225536.0,,0.0,0.0,117579776.0,,0.0,24576.0
report_2025-07-07_18-08-43.yaml,Baseline,360.0,0.0,2236416.0,0.0,,,0.0,0.0,2154496.0,0.0,0.0,114688.0,0.0,9916416.0,2027810816.0,,0.0,0.0,129228800.0,,0.0,28672.0
report_2025-07-07_18-08-43.yaml,Baseline,390.0,0.0,2433024.0,0.0,,,0.0,0.0,2297856.0,0.0,0.0,114688.0,0.0,10838016.0,2094444544.0,,0.0,0.0,135528448.0,,0.0,32768.0
report_2025-07-07_18-08-43.yaml,Baseline,420.0,0.0,2621440.0,0.0,,,0.0,0.0,2482176.0,0.0,0.0,114688.0,0.0,11825152.0,2281603072.0,,0.0,0.0,146006016.0,,0.0,32768.0
report_2025-07-07_18-08-43.yaml,Baseline,450.0,0.0,2768896.0,0.0,,,0.0,0.0,2670592.0,0.0,0.0,188416.0,0.0,12800000.0,2388541440.0,,0.0,0.0,154468352.0,,0.0,32768.0
report_2025-07-07_18-08-43.yaml,Baseline,480.0,0.0,2957312.0,0.0,,,0.0,0.0,2830336.0,0.0,0.0,262144.0,0.0,13631488.0,2500042752.0,,0.0,0.0,160894976.0,,0.0,40960.0
report_2025-07-07_18-08-43.yaml,Baseline,510.0,0.0,3129344.0,0.0,,,0.0,0.0,2953216.0,0.0,0.0,262144.0,0.0,14368768.0,2602397696.0,,0.0,0.0,171401216.0,,0.0,40960.0
report_2025-07-07_18-08-43.yaml,Baseline,540.0,0.0,3338240.0,0.0,,,0.0,0.0,3112960.0,0.0,0.0,262144.0,0.0,15175680.0,2732085248.0,,0.0,0.0,178601984.0,,0.0,40960.0
report_2025-07-07_18-08-43.yaml,Baseline,570.0,0.0,3473408.0,0.0,,,0.0,0.0,3289088.0,0.0,0.0,262144.0,0.0,16187392.0,2850394112.0,,0.0,0.0,188366848.0,,0.0,49152.0
report_2025-07-07_18-08-43.yaml,Baseline,600.0,0.0,3653632.0,0.0,,,0.0,0.0,3457024.0,0.0,0.0,262144.0,0.0,16941056.0,3060195328.0,,0.0,0.0,196829184.0,,0.0,49152.0
report_2025-07-07_18-08-43.yaml,Baseline,630.0,0.0,3846144.0,0.0,,,0.0,0.0,3645440.0,0.0,0.0,262144.0,0.0,17805312.0,3618635776.0,,0.0,0.0,203816960.0,,0.0,49152.0
report_2025-07-07_18-08-43.yaml,Baseline,660.0,0.0,4030464.0,0.0,,,0.0,0.0,3846144.0,0.0,0.0,262144.0,0.0,18796544.0,3777974272.0,,0.0,0.0,213741568.0,,0.0,53248.0
report_2025-07-07_18-08-43.yaml,Baseline,690.0,0.0,4218880.0,0.0,,,0.0,0.0,4030464.0,0.0,0.0,262144.0,0.0,19632128.0,3848687616.0,,0.0,0.0,222162944.0,,0.0,57344.0
report_2025-07-07_18-08-43.yaml,Baseline,720.0,0.0,4440064.0,0.0,,,0.0,0.0,4198400.0,0.0,0.0,262144.0,0.0,20512768.0,3956539392.0,,0.0,0.0,229965824.0,,0.0,57344.0
report_2025-07-07_18-08-43.yaml,Baseline,750.0,0.0,4599808.0,0.0,,,0.0,0.0,4321280.0,0.0,0.0,303104.0,0.0,21209088.0,4063756288.0,,0.0,0.0,237666304.0,,0.0,57344.0
report_2025-07-07_18-08-43.yaml,Baseline,780.0,0.0,4775936.0,0.0,,,0.0,0.0,4476928.0,0.0,0.0,303104.0,0.0,21966848.0,4190953472.0,,0.0,0.0,246870016.0,,0.0,65536.0
report_2025-07-07_18-08-43.yaml,Baseline,810.0,0.0,4943872.0,0.0,,,0.0,0.0,4632576.0,0.0,0.0,303104.0,0.0,22560768.0,4334952448.0,,0.0,0.0,275542016.0,,0.0,65536.0
report_2025-07-07_18-08-43.yaml,Baseline,840.0,0.0,5160960.0,0.0,,,0.0,0.0,4841472.0,0.0,0.0,303104.0,0.0,23334912.0,4482215936.0,,0.0,0.0,286752768.0,,0.0,65536.0
report_2025-07-07_18-08-43.yaml,Baseline,870.0,0.0,5279744.0,0.0,,,0.0,0.0,5013504.0,0.0,0.0,303104.0,0.0,23891968.0,4552372224.0,,0.0,0.0,296771584.0,,0.0,69632.0
report_2025-07-07_18-08-43.yaml,Baseline,900.0,0.0,5492736.0,0.0,,,0.0,0.0,5169152.0,0.0,0.0,303104.0,0.0,24600576.0,4681883648.0,,0.0,0.0,305098752.0,,0.0,73728.0
report_2025-07-07_18-08-43.yaml,Baseline,930.0,0.0,5668864.0,0.0,,,0.0,0.0,5337088.0,0.0,0.0,303104.0,0.0,25538560.0,4810461184.0,,0.0,0.0,313491456.0,,0.0,73728.0
report_2025-07-07_18-08-43.yaml,Baseline,960.0,0.0,5840896.0,0.0,,,0.0,0.0,5554176.0,0.0,0.0,303104.0,0.0,26357760.0,4970893312.0,,0.0,0.0,322699264.0,,0.0,73728.0
report_2025-07-07_18-08-43.yaml,Baseline,990.0,0.0,6062080.0,0.0,,,0.0,0.0,5615616.0,0.0,0.0,303104.0,0.0,27414528.0,5644472320.0,,0.0,0.0,330399744.0,,0.0,81920.0
report_2025-07-07_18-08-43.yaml,Baseline,1020.0,0.0,6197248.0,0.0,,,0.0,0.0,5820416.0,0.0,0.0,303104.0,0.0,28106752.0,5731942400.0,,0.0,0.0,340017152.0,,0.0,81920.0
report_2025-07-07_18-08-43.yaml,Baseline,1050.0,0.0,6373376.0,0.0,,,0.0,0.0,5906432.0,0.0,0.0,303104.0,0.0,28659712.0,5861900288.0,,0.0,0.0,350142464.0,,0.0,81920.0
report_2025-07-07_18-08-43.yaml,Baseline,1080.0,0.0,6590464.0,0.0,,,0.0,0.0,6090752.0,0.0,0.0,303104.0,0.0,29642752.0,6001414144.0,,0.0,0.0,354533376.0,,0.0,81920.0
report_2025-07-07_18-08-43.yaml,Baseline,1110.0,0.0,6750208.0,0.0,,,0.0,0.0,6254592.0,0.0,0.0,303104.0,0.0,30470144.0,6102220800.0,,0.0,0.0,364339200.0,,0.0,90112.0
report_2025-07-07_18-08-43.yaml,Baseline,1140.0,0.0,6942720.0,0.0,,,0.0,0.0,6422528.0,0.0,0.0,303104.0,0.0,31191040.0,6206963712.0,,0.0,0.0,372826112.0,,0.0,90112.0
report_2025-07-07_18-08-43.yaml,Baseline,1170.0,0.0,7077888.0,0.0,,,0.0,0.0,6545408.0,0.0,0.0,303104.0,0.0,31850496.0,6320750592.0,,0.0,0.0,382660608.0,,0.0,90112.0
report_2025-07-07_18-08-43.yaml,Baseline,1200.0,0.0,7290880.0,0.0,,,0.0,0.0,6709248.0,0.0,0.0,303104.0,0.0,32604160.0,6522327040.0,,0.0,0.0,388915200.0,,0.0,98304.0
report_2025-07-07_18-42-39.yaml,0%,-0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
report_2025-07-07_18-42-39.yaml,0%,30.0,0.0,32768.0,,,,0.0,0.0,208896.0,0.0,0.0,0.0,0.0,880640.0,119656448.0,0.0,0.0,,8466432.0,,0.0,0.0
report_2025-07-07_18-42-39.yaml,0%,60.0,0.0,81920.0,,,,0.0,0.0,344064.0,0.0,0.0,0.0,0.0,1867776.0,235143168.0,0.0,0.0,,14831616.0,,0.0,8192.0
report_2025-07-07_18-42-39.yaml,0%,90.0,0.0,114688.0,,,,0.0,0.0,532480.0,0.0,0.0,0.0,0.0,2727936.0,312897536.0,0.0,0.0,,24571904.0,,0.0,8192.0
report_2025-07-07_18-42-39.yaml,0%,120.0,0.0,131072.0,,,,0.0,0.0,737280.0,0.0,0.0,0.0,0.0,3674112.0,449626112.0,0.0,0.0,,30916608.0,,0.0,8192.0
report_2025-07-07_18-42-39.yaml,0%,150.0,0.0,163840.0,,,,0.0,0.0,872448.0,0.0,0.0,114688.0,0.0,4014080.0,586493952.0,0.0,0.0,,55472128.0,,0.0,16384.0
report_2025-07-07_18-42-39.yaml,0%,180.0,0.0,212992.0,,,,0.0,0.0,1056768.0,0.0,0.0,114688.0,0.0,5029888.0,690278400.0,0.0,0.0,,65167360.0,,0.0,16384.0
report_2025-07-07_18-42-39.yaml,0%,210.0,0.0,245760.0,,,,0.0,0.0,1236992.0,0.0,0.0,114688.0,0.0,5599232.0,786444288.0,0.0,0.0,,75751424.0,,0.0,16384.0
report_2025-07-07_18-42-39.yaml,0%,240.0,0.0,245760.0,,,,0.0,0.0,1400832.0,0.0,0.0,114688.0,0.0,6205440.0,878968832.0,0.0,0.0,,84103168.0,,0.0,20480.0
report_2025-07-07_18-42-39.yaml,0%,270.0,0.0,278528.0,,,,0.0,0.0,1605632.0,0.0,0.0,114688.0,0.0,7081984.0,995786752.0,0.0,0.0,,91860992.0,,0.0,24576.0
report_2025-07-07_18-42-39.yaml,0%,300.0,0.0,344064.0,,,,0.0,0.0,1769472.0,0.0,0.0,114688.0,0.0,7639040.0,1673089024.0,0.0,0.0,,100347904.0,,0.0,24576.0
report_2025-07-07_18-42-39.yaml,0%,330.0,0.0,376832.0,,,,0.0,0.0,1933312.0,0.0,0.0,114688.0,0.0,8450048.0,1807032320.0,0.0,0.0,,108404736.0,,0.0,24576.0
report_2025-07-07_18-42-39.yaml,0%,360.0,0.0,393216.0,,,,0.0,0.0,2162688.0,0.0,0.0,114688.0,0.0,9031680.0,1938161664.0,0.0,0.0,,116432896.0,,0.0,32768.0
report_2025-07-07_18-42-39.yaml,0%,390.0,0.0,442368.0,,,,0.0,0.0,2281472.0,0.0,0.0,114688.0,0.0,9887744.0,2044489728.0,0.0,0.0,,124211200.0,,0.0,32768.0
report_2025-07-07_18-42-39.yaml,0%,420.0,0.0,442368.0,,,,0.0,0.0,2457600.0,0.0,0.0,114688.0,0.0,10559488.0,2218921984.0,0.0,0.0,,132575232.0,,0.0,32768.0
report_2025-07-07_18-42-39.yaml,0%,450.0,0.0,507904.0,,,,0.0,0.0,2666496.0,0.0,0.0,262144.0,0.0,11407360.0,2304266240.0,0.0,0.0,,141742080.0,,0.0,36864.0
report_2025-07-07_18-42-39.yaml,0%,480.0,0.0,540672.0,,,,0.0,0.0,2830336.0,0.0,0.0,262144.0,0.0,11919360.0,2399059968.0,0.0,0.0,,150523904.0,,0.0,40960.0
report_2025-07-07_18-42-39.yaml,0%,510.0,0.0,557056.0,,,,0.0,0.0,2994176.0,0.0,0.0,262144.0,0.0,12775424.0,2529423360.0,0.0,0.0,,160399360.0,,0.0,40960.0
report_2025-07-07_18-42-39.yaml,0%,540.0,0.0,573440.0,,,,0.0,0.0,3088384.0,0.0,0.0,262144.0,0.0,13443072.0,2653417472.0,0.0,0.0,,169119744.0,,0.0,40960.0
report_2025-07-07_18-42-39.yaml,0%,570.0,0.0,606208.0,,,,0.0,0.0,3325952.0,0.0,0.0,262144.0,0.0,14192640.0,2788864000.0,0.0,0.0,,175493120.0,,0.0,49152.0
report_2025-07-07_18-42-39.yaml,0%,600.0,0.0,655360.0,,,,0.0,0.0,3444736.0,0.0,0.0,262144.0,0.0,14901248.0,2929872896.0,0.0,0.0,,183267328.0,,0.0,49152.0
report_2025-07-07_18-42-39.yaml,0%,630.0,0.0,688128.0,,,,0.0,0.0,3641344.0,0.0,0.0,262144.0,0.0,15556608.0,3580502016.0,0.0,0.0,,193024000.0,,0.0,49152.0
report_2025-07-07_18-42-39.yaml,0%,660.0,0.0,720896.0,,,,0.0,0.0,3846144.0,0.0,0.0,262144.0,0.0,16232448.0,3733807104.0,0.0,0.0,,201486336.0,,0.0,57344.0
report_2025-07-07_18-42-39.yaml,0%,690.0,0.0,737280.0,,,,0.0,0.0,4014080.0,0.0,0.0,262144.0,0.0,16785408.0,3863277568.0,0.0,0.0,,210272256.0,,0.0,57344.0
report_2025-07-07_18-42-39.yaml,0%,720.0,0.0,770048.0,,,,0.0,0.0,4173824.0,0.0,0.0,262144.0,0.0,17625088.0,3925901312.0,0.0,0.0,,217591808.0,,0.0,57344.0
report_2025-07-07_18-42-39.yaml,0%,750.0,0.0,802816.0,,,,0.0,0.0,4308992.0,0.0,0.0,303104.0,0.0,18149376.0,4110303232.0,0.0,0.0,,249122816.0,,0.0,57344.0
report_2025-07-07_18-42-39.yaml,0%,780.0,0.0,835584.0,,,,0.0,0.0,4485120.0,0.0,0.0,303104.0,0.0,18685952.0,4200157184.0,0.0,0.0,,258928640.0,,0.0,65536.0
report_2025-07-07_18-42-39.yaml,0%,810.0,0.0,868352.0,,,,0.0,0.0,4653056.0,0.0,0.0,303104.0,0.0,19763200.0,4335362048.0,0.0,0.0,,265560064.0,,0.0,65536.0
report_2025-07-07_18-42-39.yaml,0%,840.0,0.0,901120.0,,,,0.0,0.0,4816896.0,0.0,0.0,303104.0,0.0,20312064.0,4456280064.0,0.0,0.0,,274276352.0,,0.0,65536.0
report_2025-07-07_18-42-39.yaml,0%,870.0,0.0,933888.0,,,,0.0,0.0,5013504.0,0.0,0.0,303104.0,0.0,21270528.0,4541685760.0,0.0,0.0,,286244864.0,,0.0,73728.0
report_2025-07-07_18-42-39.yaml,0%,900.0,0.0,966656.0,,,,0.0,0.0,5206016.0,0.0,0.0,303104.0,0.0,22142976.0,4673343488.0,0.0,0.0,,293609472.0,,0.0,73728.0
report_2025-07-07_18-42-39.yaml,0%,930.0,0.0,999424.0,,,,0.0,0.0,5353472.0,0.0,0.0,303104.0,0.0,22806528.0,4778160128.0,0.0,0.0,,300953600.0,,0.0,73728.0
report_2025-07-07_18-42-39.yaml,0%,960.0,0.0,1032192.0,,,,0.0,0.0,5464064.0,0.0,0.0,303104.0,0.0,23887872.0,4898664448.0,0.0,0.0,,310132736.0,,0.0,73728.0
report_2025-07-07_18-42-39.yaml,0%,990.0,0.0,1097728.0,,,,0.0,0.0,5685248.0,0.0,0.0,303104.0,0.0,24739840.0,5594054656.0,0.0,0.0,,318910464.0,,0.0,81920.0
report_2025-07-07_18-42-39.yaml,0%,1020.0,0.0,1130496.0,,,,0.0,0.0,5844992.0,0.0,0.0,303104.0,0.0,25260032.0,5696573440.0,0.0,0.0,,326942720.0,,0.0,81920.0
report_2025-07-07_18-42-39.yaml,0%,1050.0,0.0,1163264.0,,,,0.0,0.0,5963776.0,0.0,0.0,303104.0,0.0,26181632.0,5835636736.0,0.0,0.0,,335425536.0,,0.0,81920.0
report_2025-07-07_18-42-39.yaml,0%,1080.0,0.0,1196032.0,,,,0.0,0.0,6168576.0,0.0,0.0,303104.0,0.0,27168768.0,5967855616.0,0.0,0.0,,344231936.0,,0.0,90112.0
report_2025-07-07_18-42-39.yaml,0%,1110.0,0.0,1228800.0,,,,0.0,0.0,6344704.0,0.0,0.0,303104.0,0.0,28061696.0,6030991360.0,0.0,0.0,,352915456.0,,0.0,90112.0
report_2025-07-07_18-42-39.yaml,0%,1140.0,0.0,1245184.0,,,,0.0,0.0,6467584.0,0.0,0.0,303104.0,0.0,28925952.0,6141665280.0,0.0,0.0,,361385984.0,,0.0,90112.0
report_2025-07-07_18-42-39.yaml,0%,1170.0,0.0,1294336.0,,,,0.0,0.0,6594560.0,0.0,0.0,303104.0,0.0,29831168.0,6299463680.0,0.0,0.0,,369385472.0,,0.0,90112.0
report_2025-07-07_18-42-39.yaml,0%,1200.0,0.0,1327104.0,,,,0.0,0.0,6782976.0,0.0,0.0,303104.0,0.0,30334976.0,6437134336.0,0.0,0.0,,378150912.0,,0.0,98304.0
report_2025-07-07_19-16-37.yaml,1s,-0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0
report_2025-07-07_19-16-37.yaml,1s,30.0,0.0,147456.0,,,,0.0,0.0,237568.0,0.0,0.0,0.0,0.0,991232.0,137207808.0,,0.0,,12636160.0,,0.0,4096.0
report_2025-07-07_19-16-37.yaml,1s,60.0,0.0,327680.0,,,,0.0,0.0,385024.0,0.0,0.0,0.0,0.0,1712128.0,235556864.0,,0.0,,20250624.0,,0.0,8192.0
report_2025-07-07_19-16-37.yaml,1s,90.0,0.0,606208.0,,,,0.0,0.0,598016.0,0.0,0.0,196608.0,0.0,2760704.0,370241536.0,,0.0,,27951104.0,,0.0,8192.0
report_2025-07-07_19-16-37.yaml,1s,120.0,0.0,770048.0,,,,0.0,0.0,802816.0,0.0,0.0,196608.0,0.0,3534848.0,463351808.0,,0.0,,37113856.0,,0.0,8192.0
report_2025-07-07_19-16-37.yaml,1s,150.0,0.0,950272.0,,,,0.0,0.0,958464.0,0.0,0.0,196608.0,0.0,4608000.0,574742528.0,,0.0,,46981120.0,,0.0,16384.0
report_2025-07-07_19-16-37.yaml,1s,180.0,0.0,1130496.0,,,,0.0,0.0,1138688.0,0.0,0.0,196608.0,0.0,5300224.0,689864704.0,,0.0,,57348096.0,,0.0,16384.0
report_2025-07-07_19-16-37.yaml,1s,210.0,0.0,1310720.0,,,,0.0,0.0,1351680.0,0.0,0.0,196608.0,0.0,5959680.0,830955520.0,,0.0,,87130112.0,,0.0,16384.0
report_2025-07-07_19-16-37.yaml,1s,240.0,0.0,1540096.0,,,,0.0,0.0,1531904.0,0.0,0.0,196608.0,0.0,6807552.0,962408448.0,,0.0,,97845248.0,,0.0,16384.0
report_2025-07-07_19-16-37.yaml,1s,270.0,0.0,1720320.0,,,,0.0,0.0,1720320.0,0.0,0.0,196608.0,0.0,7704576.0,1043169280.0,,0.0,,109256704.0,,0.0,24576.0
report_2025-07-07_19-16-37.yaml,1s,300.0,0.0,1916928.0,,,,0.0,0.0,1806336.0,0.0,0.0,196608.0,0.0,8491008.0,1740099584.0,,0.0,,118095872.0,,0.0,24576.0
report_2025-07-07_19-16-37.yaml,1s,330.0,0.0,2113536.0,,,,0.0,0.0,2039808.0,0.0,0.0,196608.0,0.0,9289728.0,1882558464.0,,0.0,,125743104.0,,0.0,24576.0
report_2025-07-07_19-16-37.yaml,1s,360.0,0.0,2301952.0,,,,0.0,0.0,2211840.0,0.0,0.0,196608.0,0.0,10285056.0,2030989312.0,,0.0,,135798784.0,,0.0,32768.0
report_2025-07-07_19-16-37.yaml,1s,390.0,0.0,2473984.0,,,,0.0,0.0,2412544.0,0.0,0.0,344064.0,0.0,11165696.0,2120974336.0,,0.0,,145674240.0,,0.0,32768.0
report_2025-07-07_19-16-37.yaml,1s,420.0,0.0,2662400.0,,,,0.0,0.0,2555904.0,0.0,0.0,344064.0,0.0,12128256.0,2285088768.0,,0.0,,153137152.0,,0.0,32768.0
report_2025-07-07_19-16-37.yaml,1s,450.0,0.0,2891776.0,,,,0.0,0.0,2752512.0,0.0,0.0,344064.0,0.0,13238272.0,2368577536.0,,0.0,,163069952.0,,0.0,40960.0
report_2025-07-07_19-16-37.yaml,1s,480.0,0.0,3039232.0,,,,0.0,0.0,2965504.0,0.0,0.0,344064.0,0.0,13774848.0,2435399680.0,,0.0,,172957696.0,,0.0,40960.0
report_2025-07-07_19-16-37.yaml,1s,510.0,0.0,3268608.0,,,,0.0,0.0,3117056.0,0.0,0.0,344064.0,0.0,14770176.0,2569146368.0,,0.0,,182558720.0,,0.0,40960.0
report_2025-07-07_19-16-37.yaml,1s,540.0,0.0,3432448.0,,,,0.0,0.0,3276800.0,0.0,0.0,344064.0,0.0,15810560.0,2709172224.0,,0.0,,191750144.0,,0.0,40960.0
report_2025-07-07_19-16-37.yaml,1s,570.0,0.0,3620864.0,,,,0.0,0.0,3473408.0,0.0,0.0,344064.0,0.0,16502784.0,2836328448.0,,0.0,,199491584.0,,0.0,49152.0
report_2025-07-07_19-16-37.yaml,1s,600.0,0.0,3792896.0,,,,0.0,0.0,3661824.0,0.0,0.0,344064.0,0.0,17223680.0,3015168000.0,,0.0,,207716352.0,,0.0,49152.0
report_2025-07-07_19-16-37.yaml,1s,630.0,0.0,3973120.0,,,,0.0,0.0,3817472.0,0.0,0.0,344064.0,0.0,17965056.0,3629608960.0,,0.0,,218247168.0,,0.0,49152.0
report_2025-07-07_19-16-37.yaml,1s,660.0,0.0,4161536.0,,,,0.0,0.0,4042752.0,0.0,0.0,344064.0,0.0,18718720.0,3722203136.0,,0.0,,227536896.0,,0.0,53248.0
report_2025-07-07_19-16-37.yaml,1s,690.0,0.0,4374528.0,,,,0.0,0.0,4218880.0,0.0,0.0,385024.0,0.0,19214336.0,3832733696.0,,0.0,,235913216.0,,0.0,57344.0
report_2025-07-07_19-16-37.yaml,1s,720.0,0.0,4579328.0,,,,0.0,0.0,4366336.0,0.0,0.0,385024.0,0.0,20381696.0,3977011200.0,,0.0,,247046144.0,,0.0,57344.0
report_2025-07-07_19-16-37.yaml,1s,750.0,0.0,4661248.0,,,,0.0,0.0,4521984.0,0.0,0.0,385024.0,0.0,21258240.0,4039917568.0,,0.0,,263819264.0,,0.0,57344.0
report_2025-07-07_19-16-37.yaml,1s,780.0,0.0,4931584.0,,,,0.0,0.0,4694016.0,0.0,0.0,385024.0,0.0,22138880.0,4184924160.0,,0.0,,271581184.0,,0.0,65536.0
report_2025-07-07_19-16-37.yaml,1s,810.0,0.0,5111808.0,,,,0.0,0.0,4915200.0,0.0,0.0,385024.0,0.0,22986752.0,4352012288.0,,0.0,,282230784.0,,0.0,65536.0
report_2025-07-07_19-16-37.yaml,1s,840.0,0.0,5279744.0,,,,0.0,0.0,5070848.0,0.0,0.0,385024.0,0.0,23920640.0,4438708224.0,,0.0,,288153600.0,,0.0,65536.0
report_2025-07-07_19-16-37.yaml,1s,870.0,0.0,5423104.0,,,,0.0,0.0,5234688.0,0.0,0.0,385024.0,0.0,24920064.0,4570091520.0,,0.0,,323854336.0,,0.0,73728.0
report_2025-07-07_19-16-37.yaml,1s,900.0,0.0,5627904.0,,,,0.0,0.0,5419008.0,0.0,0.0,385024.0,0.0,25923584.0,4651425792.0,,0.0,,332300288.0,,0.0,73728.0
report_2025-07-07_19-16-37.yaml,1s,930.0,0.0,5836800.0,,,,0.0,0.0,5595136.0,0.0,0.0,385024.0,0.0,26611712.0,4770091008.0,,0.0,,342269952.0,,0.0,73728.0
report_2025-07-07_19-16-37.yaml,1s,960.0,0.0,5996544.0,,,,0.0,0.0,5783552.0,0.0,0.0,385024.0,0.0,27729920.0,4905238528.0,,0.0,,352608256.0,,0.0,73728.0
report_2025-07-07_19-16-37.yaml,1s,990.0,0.0,6193152.0,,,,0.0,0.0,5959680.0,0.0,0.0,385024.0,0.0,28372992.0,5575770112.0,,0.0,,361025536.0,,0.0,81920.0
report_2025-07-07_19-16-37.yaml,1s,1020.0,0.0,6365184.0,,,,0.0,0.0,6078464.0,0.0,0.0,385024.0,0.0,28954624.0,5659590656.0,,0.0,,369537024.0,,0.0,81920.0
report_2025-07-07_19-16-37.yaml,1s,1050.0,0.0,6594560.0,,,,0.0,0.0,6279168.0,0.0,0.0,385024.0,0.0,29814784.0,5807271936.0,,0.0,,377913344.0,,0.0,81920.0
report_2025-07-07_19-16-37.yaml,1s,1080.0,0.0,6733824.0,,,,0.0,0.0,6479872.0,0.0,0.0,385024.0,0.0,30429184.0,5926551552.0,,0.0,,385982464.0,,0.0,90112.0
report_2025-07-07_19-16-37.yaml,1s,1110.0,0.0,6905856.0,,,,0.0,0.0,6623232.0,0.0,0.0,385024.0,0.0,30982144.0,5994967040.0,,0.0,,395927552.0,,0.0,90112.0
report_2025-07-07_19-16-37.yaml,1s,1140.0,0.0,7118848.0,,,,0.0,0.0,6746112.0,0.0,0.0,385024.0,0.0,31686656.0,6137339904.0,,0.0,,406724608.0,,0.0,90112.0
report_2025-07-07_19-16-37.yaml,1s,1170.0,0.0,7299072.0,,,,0.0,0.0,6909952.0,0.0,0.0,385024.0,0.0,32505856.0,6254055424.0,,0.0,,412819456.0,,0.0,90112.0
report_2025-07-07_19-16-37.yaml,1s,1200.0,0.0,7520256.0,,,,0.0,0.0,7077888.0,0.0,0.0,385024.0,0.0,33161216.0,6386585600.0,,0.0,,423174144.0,,0.0,98304.0
report_2025-07-07_19-53-03.yaml,30s,-0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0
report_2025-07-07_19-53-03.yaml,30s,30.0,0.0,163840.0,,,,0.0,0.0,294912.0,0.0,0.0,0.0,0.0,651264.0,124801024.0,,0.0,,9371648.0,,0.0,8192.0
report_2025-07-07_19-53-03.yaml,30s,60.0,0.0,311296.0,,,,0.0,0.0,446464.0,0.0,0.0,0.0,0.0,1359872.0,208003072.0,,0.0,,17940480.0,,0.0,8192.0
report_2025-07-07_19-53-03.yaml,30s,90.0,0.0,548864.0,,,,0.0,0.0,643072.0,0.0,0.0,114688.0,0.0,1941504.0,337719296.0,,0.0,,25387008.0,,0.0,8192.0
